,r_Einstein_t_true,gamma1_true,gamma2_true,ex_true,ey_true,r_Einstein_t_pred,gamma1_pred,gamma2_pred,ex_pred,ey_pred,r_Einstein_t_aleatoric,gamma1_aleatoric,gamma2_aleatoric,ex_aleatoric,ey_aleatoric,r_Einstein_t_epistemic,gamma1_epistemic,gamma2_epistemic,ex_epistemic,ey_epistemic,Paths
1977,0.12360333,0.37691867,0.5560399,0.44965374,0.5974692,0.23879012,0.49202377,0.52772254,0.4282994,0.6031598,-4.0950933,-3.4763658,-3.531888,-5.849804,-6.0,0.051902395,0.0043540327,0.006686383,0.01607364,0.017805578,final_hscsearch_2e3_24/lens_46308_source_6877_r_0.fits
1978,0.2800889,0.55851924,0.4241294,0.5949255,0.66849107,0.43963778,0.49744663,0.5149494,0.52570903,0.63898087,-4.82228,-3.4472787,-3.459693,-5.2386303,-5.583117,0.036606282,0.0052861203,0.0052221175,0.021269122,0.024902932,final_hscsearch_2e3_19/lens_37562_source_1582_r_0.fits
1979,0.72343487,0.49918774,0.51248056,0.4827601,0.5513924,0.6694889,0.4990969,0.5061806,0.46786788,0.51498824,-6.0,-3.6923997,-3.6791077,-6.0,-6.0,0.032953452,0.006319351,0.0052575194,0.015433069,0.012825255,final_hscsearch_2e3_7/lens_13616_source_1049_r_2.fits
1980,0.03356378,0.49933583,0.45840082,0.46592498,0.46972647,0.071664065,0.49018672,0.4836833,0.45721558,0.47545213,-5.7998853,-3.6092863,-3.5548782,-5.9840174,-6.0,0.06300339,0.006048304,0.0065183304,0.016361862,0.017078212,final_hscsearch_2e3_25/lens_49801_source_7045_r_0.fits
1981,0.19353807,0.56544626,0.43081596,0.737889,0.41225702,0.24744084,0.5122545,0.47722346,0.73084086,0.39865896,-4.671803,-3.5459054,-3.508853,-4.7122407,-4.9509077,0.054756373,0.0135116065,0.009868172,0.0437394,0.02735372,final_hscsearch_2e3_22/lens_43153_source_18_r_0.fits
1982,0.8425898,0.5218037,0.5321626,0.48970315,0.47396448,0.84693766,0.49472144,0.4929921,0.48768592,0.4399386,-5.9083567,-3.7169926,-3.7058907,-6.0,-6.0,0.04800582,0.004888616,0.006696171,0.01173617,0.017810399,final_hscsearch_2e3_4/lens_7573_source_6375_r_3.fits
1983,0.2653498,0.55084395,0.2289505,0.5018902,0.61299515,0.14444473,0.5037794,0.5036325,0.5085944,0.5347323,-5.4947104,-3.5271158,-3.5423717,-6.0,-6.0,0.03794648,0.0041033076,0.0041663777,0.012332169,0.014263564,final_hscsearch_2e3_20/lens_38035_source_6885_r_0.fits
1984,0.8236817,0.60605973,0.4450386,0.467607,0.52362245,0.69236994,0.4816743,0.5193381,0.43805236,0.5476452,-5.251374,-3.5964758,-3.5891914,-5.960513,-6.0,0.04631921,0.0070201517,0.0059168576,0.020147143,0.018808411,final_hscsearch_2e3_6/lens_10058_source_2582_r_2.fits
1985,0.3656123,0.29853716,0.43624428,0.4363464,0.5064338,0.35557795,0.46476167,0.49450836,0.43385667,0.5149556,-6.0,-3.8103416,-3.7313685,-6.0,-6.0,0.022876143,0.009397261,0.004273093,0.020220138,0.013554255,final_hscsearch_2e3_18/lens_34239_source_969_r_2.fits
1986,0.6043333,0.65212905,0.49422374,0.5486336,0.3885522,0.553216,0.5016455,0.5029811,0.50438404,0.46755064,-4.0782285,-3.3498151,-3.4149594,-6.0,-6.0,0.02624022,0.0032326544,0.003386477,0.011421656,0.010458235,final_hscsearch_2e3_10/lens_19941_source_2069_r_0.fits
1987,0.083048485,0.4657878,0.58148146,0.45962724,0.60802144,0.19755787,0.5086024,0.5092965,0.47849405,0.55997354,-3.6134126,-3.4569976,-3.5307431,-6.0,-6.0,0.060444415,0.003563496,0.0052415887,0.012676609,0.015362119,final_hscsearch_2e3_25/lens_49087_source_7181_r_0.fits
1988,0.8924765,0.60279375,0.6325796,0.45247757,0.43588287,0.79816425,0.49373108,0.5108748,0.4696086,0.44196588,-4.460602,-3.3841066,-3.4290547,-6.0,-6.0,0.03356813,0.003629152,0.0059737554,0.012194392,0.019105459,final_hscsearch_2e3_3/lens_5171_source_6472_r_2.fits
1989,0.6760713,0.6396784,0.23878229,0.508069,0.45637956,0.661628,0.507128,0.49106938,0.5099445,0.45694008,-6.0,-3.7238567,-3.6906652,-6.0,-6.0,0.027663715,0.0059302067,0.004970644,0.009094118,0.009293468,final_hscsearch_2e3_9/lens_17582_source_7071_r_1.fits
1990,0.47689208,0.49554995,0.6500359,0.614101,0.51154125,0.5805149,0.525075,0.49239025,0.6530044,0.48277938,-5.5462775,-3.4912584,-3.4957786,-5.998622,-6.0,0.022632001,0.0074423156,0.006164427,0.023892684,0.015412818,final_hscsearch_2e3_14/lens_27047_source_6682_r_1.fits
1991,0.74979705,0.6928348,0.47341824,0.64594513,0.7143989,0.6902982,0.5052127,0.4885869,0.6677401,0.6006985,-3.0907183,-3.3280246,-3.3818336,-5.0098524,-5.2285013,0.051229343,0.010484379,0.012504963,0.03605077,0.03748021,final_hscsearch_2e3_7/lens_12742_source_300_r_1.fits
1992,0.060671538,0.57155883,0.67005044,0.49034122,0.4908791,0.030640215,0.49562153,0.4938444,0.49107283,0.4756196,-5.387114,-3.584903,-3.6013055,-6.0,-6.0,0.05011915,0.0041557513,0.004793783,0.011105968,0.010944577,final_hscsearch_2e3_25/lens_48049_source_7394_r_0.fits
1993,0.056037825,0.0992126,0.61063224,0.44177225,0.5383563,0.03837326,0.47990733,0.48091745,0.39167878,0.47815174,-6.0,-3.6647918,-3.6101408,-6.0,-6.0,0.054458078,0.007152886,0.0051756245,0.017443025,0.0163025,final_hscsearch_2e3_25/lens_49507_source_1019_r_0.fits
1994,0.5430684,0.5667909,0.63388485,0.52261496,0.46667784,0.5723139,0.5187461,0.48159486,0.5289357,0.45517063,-6.0,-3.9929917,-3.8978176,-6.0,-6.0,0.015998198,0.007500695,0.007119181,0.01639975,0.014806434,final_hscsearch_2e3_12/lens_23182_source_1666_r_0.fits
1995,0.24344201,0.55238986,0.69467026,0.75589395,0.3724733,0.27776843,0.4906822,0.5156196,0.65050554,0.27242935,-5.1891284,-3.4493406,-3.3927422,-5.1260757,-5.4076915,0.06000188,0.014512497,0.013698186,0.05012575,0.037929032,final_hscsearch_2e3_20/lens_39582_source_12_r_0.fits
1996,0.8547178,0.19257474,0.26814315,0.6094786,0.5007956,0.78466225,0.5148009,0.50558275,0.6240279,0.52877337,-4.652151,-3.4257104,-3.452921,-5.9963117,-6.0,0.034627605,0.0064542214,0.0064243875,0.022308704,0.013202068,final_hscsearch_2e3_4/lens_7739_source_2071_r_2.fits
1997,0.54010063,0.54676694,0.45567805,0.47633764,0.49818772,0.49360138,0.49901962,0.49609238,0.4643944,0.50061244,-6.0,-3.9355423,-3.8638854,-6.0,-6.0,0.01738101,0.00761132,0.004634595,0.012569494,0.010570695,final_hscsearch_2e3_13/lens_24494_source_6453_r_3.fits
1998,0.9950081,0.8296086,0.48251578,0.5083189,0.56833756,1.0365347,0.49637008,0.5064788,0.50978297,0.5334203,-5.7795115,-3.8079886,-3.7695584,-6.0,-6.0,0.06602913,0.006225935,0.007490016,0.019839805,0.017575212,final_hscsearch_2e3_1/lens_418_source_917_r_2.fits
1999,0.78353184,0.37759486,0.5661578,0.45814577,0.43275815,0.8225217,0.50378937,0.48061636,0.48433685,0.41106898,-5.3363156,-3.4549406,-3.446093,-5.7751427,-6.0,0.037205935,0.0051244264,0.0062479842,0.013022176,0.018076684,final_hscsearch_2e3_6/lens_11577_source_1718_r_2.fits
2000,0.29127103,0.505949,0.511321,0.467605,0.5844429,0.35384583,0.4846416,0.5108471,0.44490063,0.5436998,-6.0,-3.6039174,-3.5823832,-6.0,-6.0,0.032368872,0.007034103,0.0041592172,0.019230854,0.017054118,final_hscsearch_2e3_19/lens_36854_source_1208_r_1.fits
2001,0.17692193,0.8376505,0.8549351,0.62586075,0.5214443,0.20547912,0.5222291,0.5090937,0.5854398,0.56132776,-5.0425587,-3.4633942,-3.4884114,-5.9118066,-6.0,0.05369214,0.0074385684,0.0064697177,0.021429604,0.016145587,final_hscsearch_2e3_22/lens_42163_source_1064_r_2.fits
2002,0.7718651,0.39008263,0.52557963,0.35117707,0.42961258,0.8401239,0.47066396,0.5033255,0.37130383,0.4930916,-5.5791907,-3.4916456,-3.4860935,-5.7995787,-6.0,0.038455844,0.0071933256,0.005964452,0.02308341,0.014638736,final_hscsearch_2e3_6/lens_11417_source_1112_r_0.fits
2003,0.31272635,0.4588118,0.47500762,0.6088909,0.56642663,0.36110985,0.5237254,0.49737638,0.5771652,0.49300304,-6.0,-3.6604362,-3.5806231,-6.0,-6.0,0.032943964,0.0072375215,0.0065923976,0.020320183,0.014714352,final_hscsearch_2e3_19/lens_37484_source_1066_r_0.fits
2004,0.12938383,0.6054675,0.6577991,0.44121608,0.4470088,0.11791134,0.46689248,0.48690575,0.41244718,0.4517452,-6.0,-3.6411607,-3.570847,-6.0,-6.0,0.053002045,0.009574725,0.0069598495,0.021711688,0.01851946,final_hscsearch_2e3_24/lens_46247_source_1197_r_2.fits
2005,0.93628836,0.67018163,0.5288854,0.5145515,0.50435776,0.62312925,0.50635916,0.5010542,0.6547269,0.48947126,-5.415446,-3.5638938,-3.5744767,-5.749159,-6.0,0.023785112,0.00705087,0.005497224,0.024755523,0.014442611,final_hscsearch_2e3_2/lens_3443_source_1778_r_1.fits
2006,0.33438432,0.60885626,0.47541577,0.5049161,0.54737854,0.34297213,0.5023141,0.48974964,0.50181186,0.46939605,-6.0,-3.5980375,-3.5787811,-6.0,-6.0,0.02755298,0.0043255864,0.0044950377,0.011524829,0.009967766,final_hscsearch_2e3_18/lens_35826_source_11_r_2.fits
2007,0.9680514,0.3093263,0.9514251,0.45534027,0.6527668,0.93416166,0.48347223,0.5266506,0.43300006,0.56415343,-5.210078,-3.6069314,-3.5940232,-5.66358,-5.9750834,0.06347863,0.006562882,0.007820252,0.022687249,0.015556905,final_hscsearch_2e3_2/lens_2358_source_7141_r_3.fits
2008,0.2647136,0.45906645,0.64538026,0.42834798,0.66821516,0.291969,0.48834005,0.51509315,0.4545138,0.63075095,-6.0,-3.568603,-3.5291305,-5.558282,-6.0,0.035957295,0.0072217113,0.0065287706,0.02085458,0.025975157,final_hscsearch_2e3_20/lens_38306_source_6923_r_1.fits
2009,0.58518046,0.42781004,0.50571907,0.49892563,0.48076582,0.612775,0.52439994,0.47967014,0.51892704,0.44139242,-6.0,-3.9020367,-3.8359556,-6.0,-6.0,0.021344785,0.006953514,0.0071614683,0.01297831,0.014459292,final_hscsearch_2e3_11/lens_21129_source_2247_r_0.fits
2010,0.89119226,0.7325976,0.53490967,0.4555963,0.25508422,0.81993914,0.47736683,0.47821322,0.41259342,0.2976578,-4.9744315,-3.4633305,-3.4392672,-5.2197027,-5.558592,0.05202992,0.007929485,0.011126997,0.02584678,0.038449086,final_hscsearch_2e3_3/lens_4821_source_1166_r_3.fits
2011,0.653078,0.8355261,0.5241054,0.42772645,0.5629173,0.71240735,0.48991188,0.5124304,0.4713717,0.53643584,-5.035855,-3.5011203,-3.5493097,-6.0,-6.0,0.03320974,0.003541855,0.0044932133,0.009420778,0.009773531,final_hscsearch_2e3_10/lens_19495_source_2178_r_3.fits
2012,0.02507382,0.13817957,0.5577919,0.39614552,0.5443905,0.1700601,0.49494666,0.50819176,0.4635271,0.5287248,-4.0161843,-3.4817388,-3.5434856,-6.0,-6.0,0.047938656,0.004096259,0.0044547934,0.014701696,0.012214982,final_hscsearch_2e3_26/lens_51558_source_2478_r_0.fits
2013,0.12926857,0.5301485,0.49841887,0.44010007,0.53124964,0.14061701,0.48983938,0.5034763,0.4756726,0.51710224,-5.875934,-3.6185715,-3.5792089,-6.0,-6.0,0.044984557,0.0052207457,0.0052336925,0.0143201295,0.0130360555,final_hscsearch_2e3_24/lens_46261_source_74_r_0.fits
2014,0.6039852,0.4952319,0.5038914,0.5182399,0.45595825,0.470225,0.50075746,0.49796003,0.5046941,0.3661735,-5.0209804,-3.4313262,-3.4360766,-5.752441,-6.0,0.028048314,0.0043529044,0.006545547,0.014437703,0.016992763,final_hscsearch_2e3_11/lens_20349_source_6672_r_1.fits
2015,0.0025786054,0.6119676,0.9881165,0.56447655,0.3807607,0.13630465,0.4966549,0.49000522,0.54504055,0.40709254,-6.0,-3.6286356,-3.5805426,-6.0,-6.0,0.05905765,0.006519743,0.008488613,0.016350996,0.019347604,final_hscsearch_2e3_26/lens_51872_source_6453_r_0.fits
2016,0.3836704,0.343583,0.6965593,0.51155615,0.38934535,0.3766937,0.49736142,0.47983986,0.4977588,0.39244205,-6.0,-3.5917299,-3.526978,-6.0,-6.0,0.024209656,0.006100946,0.007823344,0.017820304,0.019252716,final_hscsearch_2e3_17/lens_32962_source_2995_r_0.fits
2017,0.16210559,0.35760877,0.568744,0.6112889,0.4500007,0.10334888,0.51498294,0.50094855,0.5895745,0.52176774,-5.879898,-3.5594182,-3.538836,-6.0,-6.0,0.0483396,0.006600447,0.0050175968,0.018823765,0.016141571,final_hscsearch_2e3_23/lens_44574_source_24_r_0.fits
2018,0.08248773,0.1420897,0.66697705,0.5042406,0.49664405,0.11952183,0.51349735,0.49071315,0.5699712,0.5131959,-5.857065,-3.6157153,-3.592156,-6.0,-6.0,0.05718779,0.0051740482,0.0051026493,0.016287614,0.015018886,final_hscsearch_2e3_25/lens_48099_source_1035_r_2.fits
2019,0.30080903,0.39114913,0.34847796,0.47457767,0.5952614,0.34922805,0.4927343,0.5169443,0.47585225,0.60929435,-6.0,-3.6106105,-3.5793276,-5.970463,-6.0,0.02824378,0.0056241183,0.0047713076,0.015105104,0.020044982,final_hscsearch_2e3_19/lens_36706_source_7213_r_0.fits
2020,0.97614753,0.49073607,0.49860588,0.39911526,0.4568164,0.9906312,0.48243567,0.50910723,0.42270416,0.45081338,-5.580402,-3.7378464,-3.7228308,-6.0,-6.0,0.05986838,0.006092134,0.0070767393,0.016968535,0.020496653,final_hscsearch_2e3_1/lens_307_source_7003_r_0.fits
2021,0.9926692,0.583239,0.617325,0.3485144,0.50187516,0.6654545,0.49073792,0.5044374,0.49550253,0.47355533,-3.169845,-3.3495004,-3.3955183,-4.5558257,-4.7423244,0.06720418,0.00883925,0.00948672,0.033264607,0.03729823,final_hscsearch_2e3_1/lens_624_source_6470_r_0.fits
2022,0.6219832,0.6836145,0.49197027,0.44176722,0.445226,0.67015105,0.49159393,0.5072501,0.47262502,0.47770593,-6.0,-3.745559,-3.7165189,-6.0,-6.0,0.02556077,0.0047670137,0.0043537724,0.010771994,0.00948575,final_hscsearch_2e3_10/lens_19592_source_2861_r_1.fits
2023,0.77018636,0.7888646,0.6603022,0.48289278,0.47706965,0.7303014,0.4992495,0.49127126,0.483432,0.46652892,-5.658519,-3.5402794,-3.5529985,-6.0,-6.0,0.037550773,0.0041444735,0.004422058,0.011153635,0.011795733,final_hscsearch_2e3_7/lens_13281_source_171_r_3.fits
2024,0.67742866,0.5101435,0.5527899,0.5241381,0.53115445,0.6646068,0.51347286,0.51109684,0.55273646,0.5440386,-6.0,-4.0450053,-3.9673333,-6.0,-6.0,0.023418153,0.006746027,0.005401959,0.012256653,0.009835864,final_hscsearch_2e3_9/lens_17115_source_1063_r_1.fits
2025,0.97187704,0.5981738,0.41153598,0.4115262,0.48264724,0.9414458,0.49127346,0.52512544,0.4710914,0.5450202,-5.2182703,-3.5056262,-3.5339699,-6.0,-6.0,0.05518808,0.0035418805,0.0066909213,0.012526396,0.012365602,final_hscsearch_2e3_1/lens_1484_source_1719_r_1.fits
2026,0.049765717,0.39615992,0.3338725,0.5271353,0.5837404,0.14025775,0.499063,0.51411325,0.55771023,0.56374556,-4.749081,-3.5266633,-3.5399146,-5.26904,-5.615506,0.062053196,0.0059014503,0.0064111804,0.020611756,0.024305118,final_hscsearch_2e3_26/lens_50235_source_1266_r_2.fits
2027,0.159952,0.4849035,0.43564296,0.67838764,0.5370012,0.08674002,0.53305274,0.48948887,0.7122802,0.49372825,-5.8078446,-3.6232007,-3.5690556,-5.955686,-6.0,0.063477255,0.011335776,0.009109674,0.033069994,0.022062812,final_hscsearch_2e3_22/lens_43906_source_7393_r_1.fits
2028,0.46207103,0.23790659,0.50285333,0.34090182,0.48851734,0.4592703,0.4652736,0.49829847,0.36334646,0.56493473,-6.0,-3.6383502,-3.5960078,-5.7787266,-6.0,0.02171697,0.008681533,0.005291647,0.025431989,0.015760664,final_hscsearch_2e3_14/lens_27463_source_6453_r_0.fits
2029,0.97061735,0.36113495,0.47986504,0.47563767,0.4940631,0.9691037,0.4907611,0.49673948,0.46004567,0.47021958,-5.7646422,-3.7392902,-3.7251058,-6.0,-6.0,0.060878683,0.0053755958,0.0073651075,0.013004901,0.013987853,final_hscsearch_2e3_2/lens_2608_source_7393_r_1.fits
2030,0.09697382,0.47927514,0.48756483,0.55166596,0.5501601,0.3276896,0.5039708,0.5054653,0.5864502,0.51926696,-4.4234657,-3.421155,-3.4670668,-6.0,-6.0,0.03604631,0.0068075457,0.0057364404,0.01935327,0.0147701735,final_hscsearch_2e3_24/lens_47979_source_2141_r_0.fits
2031,0.11243716,0.29485148,0.66794056,0.49428132,0.41884747,0.027133971,0.49950454,0.48951072,0.5446246,0.42407382,-5.048101,-3.4869192,-3.4975486,-5.7587337,-6.0,0.05828533,0.006052505,0.007494448,0.01904366,0.017185125,final_hscsearch_2e3_24/lens_46571_source_2198_r_0.fits
2032,0.15396667,0.29498845,0.50404024,0.21925515,0.45900428,0.15359199,0.46538928,0.4631601,0.25731486,0.51037604,-4.931754,-3.5693772,-3.566143,-5.161963,-5.453461,0.05141378,0.0140360305,0.009748746,0.052708257,0.03460256,final_hscsearch_2e3_22/lens_43559_source_1208_r_1.fits
2033,0.80116516,0.5493092,0.4226067,0.62258476,0.45966464,0.7532052,0.5308978,0.48294085,0.61807704,0.46444386,-5.383427,-3.4198918,-3.4186134,-6.0,-6.0,0.039382212,0.009000633,0.007861593,0.022881562,0.016496016,final_hscsearch_2e3_6/lens_10291_source_917_r_3.fits
2034,0.8736929,0.7047351,0.51253766,0.5911857,0.5531187,0.92577934,0.5007003,0.5157993,0.5510004,0.5263032,-5.5190434,-3.5842688,-3.5871162,-6.0,-6.0,0.0529862,0.0048606144,0.0060459883,0.014440911,0.01356187,final_hscsearch_2e3_4/lens_7030_source_7057_r_1.fits
2035,0.8758465,0.33645517,0.41271475,0.38187504,0.48716944,0.89806664,0.5012283,0.5013416,0.47400144,0.45683622,-6.0,-3.9281733,-3.8827581,-6.0,-6.0,0.043044414,0.0056384304,0.005654607,0.013717702,0.013358115,final_hscsearch_2e3_4/lens_7356_source_7055_r_1.fits
2036,0.038486734,0.59196526,0.49182978,0.5270805,0.58914626,0.022184491,0.50213623,0.49774748,0.48135126,0.55056506,-5.398688,-3.5807946,-3.5955315,-6.0,-6.0,0.0690843,0.0038543844,0.005078031,0.014649931,0.016656969,final_hscsearch_2e3_26/lens_50689_source_6453_r_0.fits
2037,0.75059885,0.7535713,0.3138376,0.517628,0.66430384,0.7143685,0.48684028,0.5055269,0.47665006,0.60680574,-4.562339,-3.4593763,-3.4836516,-5.5038123,-5.8673477,0.03828155,0.0053566443,0.007561642,0.017761229,0.023188544,final_hscsearch_2e3_7/lens_13339_source_1095_r_3.fits
2038,0.14288345,0.7846574,0.19420011,0.46522114,0.4217084,0.2565924,0.48543242,0.5104935,0.38247204,0.4576386,-4.333907,-3.4401371,-3.468473,-5.403631,-5.556875,0.053394254,0.0058945473,0.0065696957,0.0238453,0.01688551,final_hscsearch_2e3_22/lens_43568_source_1395_r_2.fits
2039,0.86819893,0.57977647,0.6151522,0.37649712,0.3743982,0.83442694,0.47375286,0.4744869,0.412437,0.38141537,-6.0,-3.8066704,-3.7707176,-6.0,-6.0,0.054430623,0.007207248,0.008914694,0.019023541,0.024363147,final_hscsearch_2e3_4/lens_7493_source_1268_r_2.fits
2040,0.3357591,0.4964837,0.5123229,0.42135128,0.47050187,0.38294458,0.47329235,0.4872552,0.4235935,0.44043222,-6.0,-3.8307745,-3.7312446,-6.0,-6.0,0.026934639,0.008167647,0.005746758,0.015663154,0.017599551,final_hscsearch_2e3_18/lens_35607_source_1835_r_1.fits
2041,0.5711156,0.49628145,0.539272,0.41641924,0.47072557,0.59388953,0.4976856,0.49777848,0.4493757,0.50542563,-6.0,-4.000527,-3.9236407,-6.0,-6.0,0.017897926,0.0070255534,0.004767352,0.0121575445,0.008084761,final_hscsearch_2e3_12/lens_22718_source_1264_r_1.fits
2042,0.34472033,0.5023178,0.48107794,0.5446401,0.537689,0.3912646,0.49358857,0.4998622,0.5042693,0.4898909,-6.0,-3.6439312,-3.6035352,-6.0,-6.0,0.022895653,0.004218909,0.0036639988,0.011006287,0.008565665,final_hscsearch_2e3_18/lens_34440_source_1517_r_3.fits
2043,0.2571074,0.7934688,0.095209695,0.42267653,0.46325037,0.3146221,0.4808905,0.4950968,0.38235137,0.4541093,-3.9466515,-3.4103382,-3.4745846,-6.0,-6.0,0.030605407,0.0047988864,0.0039651305,0.013914768,0.01229988,final_hscsearch_2e3_20/lens_39348_source_18_r_1.fits
2044,0.70010054,0.5257582,0.46159798,0.5239357,0.5397756,0.63142985,0.5035438,0.51918226,0.51537377,0.5452553,-4.842337,-3.4356358,-3.4840322,-6.0,-6.0,0.021728743,0.004330251,0.0040701586,0.010623163,0.010106794,final_hscsearch_2e3_8/lens_15777_source_2702_r_3.fits
2045,0.9103493,0.4693091,0.48262775,0.34327552,0.49089023,0.94161665,0.46501094,0.49852648,0.3659982,0.47232595,-5.2826595,-3.6742556,-3.670764,-5.9753222,-6.0,0.053540837,0.00854466,0.007981346,0.026413852,0.016751498,final_hscsearch_2e3_3/lens_4826_source_168_r_2.fits
2046,0.9589499,0.53413564,0.50941145,0.43345892,0.55616903,0.832654,0.4750733,0.5197482,0.414773,0.53952426,-5.9112163,-3.7674015,-3.7460966,-6.0,-6.0,0.04822487,0.007636724,0.006046764,0.022047795,0.01664775,final_hscsearch_2e3_2/lens_2954_source_7121_r_1.fits
2047,0.19513571,0.47797075,0.49138096,0.49046412,0.43697163,0.16212872,0.5048288,0.49423677,0.5324258,0.4604078,-5.113793,-3.4459486,-3.4654245,-6.0,-6.0,0.044712506,0.0040572956,0.004968805,0.01063474,0.010857421,final_hscsearch_2e3_22/lens_42901_source_33_r_1.fits
2048,0.40577516,0.5055717,0.5291655,0.6638287,0.6045971,0.34884366,0.5281253,0.5141915,0.6470701,0.6362649,-6.0,-3.75793,-3.6856775,-5.6734767,-6.0,0.033909384,0.010612964,0.010316602,0.030783888,0.029010788,final_hscsearch_2e3_16/lens_30560_source_6453_r_0.fits
2049,0.3857754,0.42112684,0.6144682,0.41837746,0.4774553,0.3710513,0.4938327,0.49546337,0.4794397,0.46504068,-6.0,-3.620347,-3.595131,-6.0,-6.0,0.022351656,0.0032204245,0.0031800875,0.0077831335,0.0075075557,final_hscsearch_2e3_17/lens_32631_source_1316_r_2.fits
2050,0.08602698,0.74178886,0.1508169,0.57225496,0.34205306,0.18362758,0.49572656,0.49245608,0.4736964,0.34640223,-5.139471,-3.457141,-3.461955,-5.6758127,-5.9539366,0.06055248,0.006717189,0.008159799,0.022502692,0.024856724,final_hscsearch_2e3_24/lens_47116_source_1781_r_0.fits
2051,0.2593881,0.50853413,0.5131272,0.42975077,0.3812979,0.31927055,0.49277595,0.48707283,0.49504566,0.4331346,-6.0,-3.6212761,-3.5638757,-6.0,-6.0,0.032231387,0.005566443,0.006545298,0.013943092,0.018344197,final_hscsearch_2e3_20/lens_38889_source_1666_r_1.fits
2052,0.27804202,0.26346964,0.3841543,0.5326004,0.3850422,0.4300291,0.48936805,0.5003902,0.5103245,0.41584533,-4.412308,-3.388099,-3.4404402,-6.0,-6.0,0.033413343,0.0043185195,0.00484123,0.014185995,0.013298165,final_hscsearch_2e3_19/lens_37753_source_6682_r_0.fits
2053,0.5145601,0.45981774,0.60797155,0.3710134,0.60820585,0.5284166,0.4546549,0.50587434,0.25295168,0.62192285,-5.5047126,-3.5091121,-3.5050945,-5.455825,-5.8269124,0.02934841,0.009252802,0.0072044227,0.03441876,0.021590568,final_hscsearch_2e3_13/lens_25039_source_426_r_0.fits
2054,0.6265446,0.39163527,0.16494055,0.5864567,0.37169388,0.55937654,0.5438602,0.47525367,0.62725544,0.46599412,-5.368678,-3.4694932,-3.4863768,-6.0,-6.0,0.020800374,0.010652968,0.0087154815,0.031176614,0.018143782,final_hscsearch_2e3_11/lens_20202_source_24_r_2.fits
2055,0.0075927945,0.85489774,0.57882375,0.49750882,0.490519,0.028070658,0.49948457,0.4920396,0.5004007,0.41362953,-5.6894827,-3.5055485,-3.496091,-6.0,-6.0,0.067911394,0.005656102,0.0063054813,0.0166103,0.018189369,final_hscsearch_2e3_26/lens_51535_source_409_r_2.fits
2056,0.1647451,0.4973816,0.44800007,0.49783114,0.43335107,0.18091345,0.49401975,0.493864,0.46031532,0.43900537,-6.0,-3.5377734,-3.484696,-6.0,-6.0,0.039521564,0.0057486473,0.0074759643,0.014861673,0.019385938,final_hscsearch_2e3_22/lens_43847_source_21_r_0.fits
2057,0.15790197,0.36866522,0.32322544,0.4964828,0.57655245,0.15766257,0.5123841,0.4985348,0.551592,0.54568326,-6.0,-3.6919553,-3.6288419,-6.0,-6.0,0.05003897,0.004936454,0.005112693,0.014993094,0.018863017,final_hscsearch_2e3_23/lens_44268_source_1197_r_1.fits
2058,0.07294874,0.47313553,0.07416623,0.46496403,0.48075452,0.16940784,0.4825049,0.50115246,0.42500573,0.45903754,-4.8130136,-3.4780943,-3.496911,-5.881228,-6.0,0.054712698,0.0059971656,0.007921191,0.023359066,0.018664518,final_hscsearch_2e3_25/lens_49399_source_1397_r_0.fits
2059,0.31578985,0.5996877,0.33547845,0.36778206,0.27949244,0.239465,0.46614745,0.47962025,0.35722888,0.3609428,-4.9273286,-3.4057055,-3.41853,-5.4906673,-5.824546,0.043356616,0.009061099,0.00954964,0.028932841,0.031368855,final_hscsearch_2e3_18/lens_35271_source_1178_r_0.fits
2060,0.1310449,0.50445694,0.46216136,0.47089365,0.47990382,0.09016344,0.47198468,0.48628643,0.3930812,0.49506307,-4.9881616,-3.4309938,-3.4667258,-6.0,-6.0,0.050469488,0.008497665,0.005435686,0.022176191,0.014176409,final_hscsearch_2e3_24/lens_46465_source_985_r_2.fits
2061,0.96419233,0.5295145,0.4085371,0.13488992,0.25664234,0.6169138,0.4833097,0.5215425,0.5048607,0.40094113,-4.061713,-3.4820118,-3.5058217,-4.592145,-4.908728,0.058351655,0.0105787255,0.010251941,0.03208259,0.028522566,final_hscsearch_2e3_2/lens_2503_source_7393_r_2.fits
2062,0.84719133,0.9227041,0.58364844,0.5066841,0.5171377,0.89699554,0.49766162,0.5120996,0.50958264,0.5340828,-5.966811,-3.7438602,-3.716765,-6.0,-6.0,0.050025187,0.0048832926,0.0062637334,0.012737222,0.013030876,final_hscsearch_2e3_5/lens_8311_source_2995_r_3.fits
2063,0.5731343,0.890716,0.57280225,0.535081,0.5028321,0.56470853,0.51172274,0.5042562,0.5377127,0.49582443,-4.7671785,-3.4078362,-3.4572635,-6.0,-6.0,0.017228661,0.0051108967,0.003925584,0.013419993,0.0080722375,final_hscsearch_2e3_11/lens_21561_source_2136_r_2.fits
2064,0.20315613,0.7304343,0.33448836,0.44469622,0.41045293,0.20287707,0.48884624,0.49548236,0.43676767,0.4003573,-5.0250125,-3.474799,-3.487595,-5.912553,-6.0,0.043969035,0.0046566427,0.006095959,0.015850028,0.01888067,final_hscsearch_2e3_21/lens_41019_source_2373_r_0.fits
