,r_Einstein_t_true,gamma1_true,gamma2_true,ex_true,ey_true,r_Einstein_t_pred,gamma1_pred,gamma2_pred,ex_pred,ey_pred,r_Einstein_t_aleatoric,gamma1_aleatoric,gamma2_aleatoric,ex_aleatoric,ey_aleatoric,r_Einstein_t_epistemic,gamma1_epistemic,gamma2_epistemic,ex_epistemic,ey_epistemic,Paths
1375,0.69817543,0.66124016,0.16649622,0.39323932,0.46357733,0.67740786,0.49075994,0.47172326,0.41273797,0.44103202,-6.0,-3.7129679,-3.7201824,-6.0,-6.0,0.029212413,0.012042001,0.008101507,0.027586283,0.019461814,final_hscsearch_2e3_8/lens_15499_source_1049_r_3.fits
1376,0.6193427,0.33820492,0.53946245,0.4455909,0.5095755,0.59352803,0.48546046,0.5184238,0.4439516,0.56329834,-4.425424,-3.3545759,-3.4537442,-6.0,-6.0,0.03150319,0.004439977,0.005129679,0.01356168,0.013222672,final_hscsearch_2e3_11/lens_20337_source_7213_r_0.fits
1377,0.9445783,0.55570745,0.58415043,0.57777256,0.5672701,1.0658345,0.5021825,0.5106184,0.5321602,0.57533616,-5.60169,-3.5763524,-3.5494068,-6.0,-6.0,0.055087715,0.006064481,0.00852138,0.016603451,0.019694297,final_hscsearch_2e3_1/lens_1883_source_1075_r_1.fits
1378,0.96674365,0.68406653,0.5733886,0.6461655,0.38760045,0.9251783,0.52121305,0.47795227,0.5596782,0.38963646,-5.2104487,-3.5472808,-3.5588238,-6.0,-6.0,0.05041181,0.005899027,0.008136871,0.01965551,0.024641374,final_hscsearch_2e3_2/lens_2042_source_1044_r_0.fits
1379,0.17141363,0.49247256,0.45719984,0.47490817,0.5231469,0.14471236,0.49909177,0.50624055,0.48232353,0.53632015,-6.0,-3.542294,-3.5625532,-6.0,-6.0,0.04238682,0.0026601711,0.005896297,0.0089544915,0.012519558,final_hscsearch_2e3_23/lens_44977_source_884_r_0.fits
1380,0.31330028,0.57744205,0.29388955,0.3473214,0.5636116,0.34481496,0.47192192,0.5011336,0.39022985,0.53412116,-5.889457,-3.5016265,-3.536473,-6.0,-6.0,0.027521186,0.0058217873,0.005039879,0.016431194,0.013989944,final_hscsearch_2e3_19/lens_36319_source_932_r_2.fits
1381,0.9946865,0.4864008,0.51577014,0.49352112,0.4983423,0.8477771,0.48615766,0.5119407,0.52378905,0.5236259,-3.9848523,-3.3023884,-3.333915,-5.3907456,-5.5658755,0.052240267,0.0068029007,0.009947627,0.025755418,0.0233319,final_hscsearch_2e3_1/lens_1317_source_1282_r_0.fits
1382,0.9929477,0.12165544,0.36023378,0.46460888,0.5486461,0.92102116,0.50993484,0.5010541,0.5438024,0.5450224,-5.3903856,-3.5482488,-3.515846,-5.882814,-6.0,0.044244993,0.0055357995,0.009437673,0.018258274,0.018738534,final_hscsearch_2e3_1/lens_383_source_6666_r_3.fits
1383,0.5442098,0.39584723,0.49309072,0.39852726,0.4109347,0.672118,0.48890546,0.4866718,0.4331327,0.38270646,-4.9756656,-3.4339142,-3.5060358,-6.0,-6.0,0.02951221,0.0044162543,0.00684306,0.01422952,0.019326668,final_hscsearch_2e3_12/lens_23359_source_6917_r_0.fits
1384,0.6963451,0.48141652,0.532245,0.40216056,0.5510194,0.6974088,0.47220823,0.5007166,0.4251091,0.53093886,-5.1913567,-3.424681,-3.4974463,-6.0,-6.0,0.03271758,0.008357903,0.0062631993,0.02266097,0.014117957,final_hscsearch_2e3_8/lens_15192_source_2069_r_3.fits
1385,0.57382375,0.3527054,0.28084356,0.46584356,0.40032372,0.57070386,0.48717293,0.48157102,0.46216032,0.4543982,-6.0,-3.6045904,-3.6370816,-6.0,-6.0,0.017974196,0.004769669,0.0042460402,0.010990429,0.011790204,final_hscsearch_2e3_12/lens_22496_source_2247_r_0.fits
1386,0.28929946,0.93792796,0.60066354,0.62649405,0.2583792,0.29327202,0.4981252,0.46770883,0.5200997,0.39104855,-6.0,-3.4978309,-3.502931,-6.0,-6.0,0.029751843,0.0045464984,0.006225485,0.015033479,0.017228547,final_hscsearch_2e3_19/lens_36936_source_6453_r_0.fits
1387,0.7692559,0.3092781,0.7431446,0.46608394,0.6924768,0.8070848,0.47864625,0.52802503,0.40765214,0.6411612,-5.8849792,-3.5942345,-3.6208007,-6.0,-6.0,0.037679493,0.008282475,0.009937971,0.024499143,0.021713104,final_hscsearch_2e3_7/lens_12100_source_1959_r_3.fits
1388,0.14461286,0.58637935,0.4716297,0.48841238,0.48123115,0.2096329,0.5009347,0.5039104,0.4711308,0.46017516,-4.9659076,-3.3076928,-3.370323,-6.0,-6.0,0.044194862,0.0034292196,0.0071127834,0.014428981,0.0127372015,final_hscsearch_2e3_22/lens_43741_source_101_r_1.fits
1389,0.04299454,0.561726,0.5725578,0.51127195,0.5875189,0.008298844,0.51147735,0.50937986,0.5238933,0.60475916,-5.293388,-3.472634,-3.4800808,-6.0,-6.0,0.06009318,0.0051367385,0.008818011,0.016022632,0.022955097,final_hscsearch_2e3_25/lens_49737_source_1396_r_1.fits
1390,0.0293567,0.27856523,0.33735663,0.45429623,0.5381314,0.047439694,0.49391827,0.49717495,0.40166065,0.61962914,-5.5651026,-3.6583111,-3.6052814,-5.6575627,-5.861835,0.050870866,0.005943354,0.007592033,0.021841217,0.022937866,final_hscsearch_2e3_26/lens_50252_source_906_r_1.fits
1391,0.087702304,0.4405005,0.5864905,0.47502038,0.600485,0.2747695,0.500834,0.5038435,0.51140815,0.5253461,-5.283626,-3.4035983,-3.4564223,-6.0,-6.0,0.034198895,0.0035089776,0.0050296662,0.0112606,0.0145416735,final_hscsearch_2e3_24/lens_47444_source_1232_r_0.fits
1392,0.22115086,0.41344985,0.5848977,0.5943343,0.57557344,0.28804687,0.5108522,0.52376634,0.5401769,0.5856744,-6.0,-3.5483818,-3.5386474,-6.0,-6.0,0.036048096,0.0050003375,0.005880909,0.016614007,0.017863907,final_hscsearch_2e3_21/lens_41765_source_6420_r_1.fits
1393,0.21366319,0.27287614,0.49118972,0.3482917,0.5827279,0.22574851,0.47744158,0.49482614,0.42572445,0.5195775,-6.0,-3.6365347,-3.6054287,-6.0,-6.0,0.03517298,0.004493517,0.005534723,0.012109772,0.012914394,final_hscsearch_2e3_21/lens_41734_source_955_r_3.fits
1394,0.7450426,0.6079754,0.6459319,0.5577995,0.5517245,0.7433354,0.4934254,0.4925487,0.49886754,0.49786878,-6.0,-3.810712,-3.865071,-6.0,-6.0,0.032958917,0.0051036905,0.0066167563,0.013283605,0.012584133,final_hscsearch_2e3_7/lens_12566_source_27_r_3.fits
1395,0.4746962,0.5663363,0.5758325,0.5159401,0.576217,0.5202202,0.5039118,0.5236418,0.50828207,0.5818033,-5.860953,-3.5091283,-3.5643742,-6.0,-6.0,0.022113698,0.004113248,0.005876356,0.011762029,0.016046222,final_hscsearch_2e3_14/lens_27109_source_6682_r_0.fits
1396,0.93464977,0.68674576,0.43177223,0.43482062,0.44245604,0.9479228,0.4953098,0.5007573,0.46555728,0.45427996,-6.0,-3.7202837,-3.7317755,-6.0,-6.0,0.04949784,0.005271777,0.0074149687,0.0150602115,0.014854066,final_hscsearch_2e3_2/lens_3660_source_1125_r_1.fits
1397,0.8402857,0.51572454,0.49951106,0.47240704,0.43472213,0.81205446,0.49488035,0.49733245,0.4899436,0.46601272,-6.0,-3.8104641,-3.8519173,-6.0,-6.0,0.044487335,0.004315146,0.007674279,0.013182168,0.017712872,final_hscsearch_2e3_4/lens_7566_source_1482_r_2.fits
1398,0.2552911,0.28899068,0.46047968,0.4381736,0.52649397,0.26015276,0.4873415,0.50336844,0.47017527,0.5051453,-6.0,-3.6651936,-3.6525967,-6.0,-6.0,0.028412022,0.0032966826,0.004885103,0.006574691,0.007578627,final_hscsearch_2e3_20/lens_39729_source_27_r_1.fits
1399,0.24975958,0.5776325,0.7538309,0.67009085,0.5264977,0.49692065,0.4935254,0.5039843,0.58162665,0.51484233,-3.2369106,-3.4387438,-3.431626,-4.150533,-4.5417895,0.06648497,0.009451522,0.011756977,0.039128717,0.028715601,final_hscsearch_2e3_21/lens_40293_source_1719_r_0.fits
1400,0.31829852,0.209558,0.5469007,0.49715063,0.50031036,0.3095405,0.5164611,0.51433724,0.5607041,0.55192995,-6.0,-3.552784,-3.5630004,-6.0,-6.0,0.028624628,0.0040300605,0.0046016383,0.011141755,0.011201754,final_hscsearch_2e3_18/lens_35437_source_2373_r_2.fits
1401,0.5962708,0.52955735,0.52765805,0.47936267,0.71229047,0.63913554,0.50682205,0.5361462,0.5076552,0.6829624,-5.7765136,-3.5741777,-3.5922458,-5.860264,-6.0,0.032028247,0.005382732,0.009444523,0.015519772,0.02378572,final_hscsearch_2e3_12/lens_22268_source_5439_r_1.fits
1402,0.97449774,0.6157942,0.60665625,0.4941276,0.49745652,0.8738556,0.5107912,0.5069734,0.49071175,0.5057876,-6.0,-3.9109101,-3.923092,-6.0,-6.0,0.05973887,0.0050448035,0.0071770777,0.015807005,0.012489415,final_hscsearch_2e3_1/lens_1387_source_7103_r_2.fits
1403,0.64595354,0.53102714,0.485202,0.4667467,0.45982823,0.6589563,0.49784487,0.4819023,0.4756649,0.45378092,-6.0,-3.675599,-3.741974,-6.0,-6.0,0.027277393,0.0057653273,0.0049505024,0.012510081,0.01011844,final_hscsearch_2e3_10/lens_19278_source_938_r_2.fits
1404,0.47118592,0.66148615,0.35369703,0.5281555,0.37117586,0.5060266,0.49532112,0.4809169,0.5179608,0.3678645,-6.0,-3.5708442,-3.4938953,-5.754964,-6.0,0.023637589,0.0073365076,0.01018516,0.021891648,0.031335,final_hscsearch_2e3_14/lens_27466_source_385_r_0.fits
1405,0.893848,0.3489209,0.39426115,0.441437,0.4738078,0.90849787,0.49713188,0.50484276,0.49421152,0.49658722,-6.0,-3.7195268,-3.7572582,-6.0,-6.0,0.045145173,0.00502204,0.005774483,0.016104557,0.013810906,final_hscsearch_2e3_3/lens_4589_source_6453_r_3.fits
1406,0.7525711,0.57940054,0.40730664,0.41129902,0.445845,0.7149081,0.48728076,0.49742153,0.42265916,0.46442407,-6.0,-4.0358644,-4.0580783,-6.0,-6.0,0.031310752,0.011769071,0.006307583,0.02628805,0.011806084,final_hscsearch_2e3_7/lens_12576_source_2363_r_2.fits
1407,0.56782275,0.57439137,0.531825,0.4784561,0.48180303,0.5785253,0.4922279,0.49148363,0.47114214,0.47003013,-6.0,-3.6960006,-3.680312,-6.0,-6.0,0.022268936,0.006931537,0.0056499634,0.013642631,0.0144251725,final_hscsearch_2e3_12/lens_23133_source_1778_r_0.fits
1408,0.44998395,0.5919056,0.5950898,0.5032408,0.41896626,0.42347732,0.49875602,0.4846067,0.49303517,0.41509184,-6.0,-3.4780676,-3.5068924,-6.0,-6.0,0.017917877,0.0040066694,0.0050180145,0.011176854,0.015909618,final_hscsearch_2e3_15/lens_29803_source_1530_r_1.fits
1409,0.8886501,0.2579993,0.9266825,0.4888729,0.40083534,0.70593774,0.5106675,0.5189265,0.47683105,0.42136812,-4.027348,-3.3608997,-3.381475,-5.160694,-5.722326,0.054120965,0.0061352197,0.009353662,0.028809626,0.028739052,final_hscsearch_2e3_3/lens_5577_source_349_r_1.fits
1410,0.4935544,0.45136967,0.59081185,0.42849535,0.5439186,0.45065328,0.48167366,0.51135534,0.43305087,0.53612393,-6.0,-3.5675447,-3.5700932,-6.0,-6.0,0.019034076,0.00743051,0.004724449,0.018701956,0.012600724,final_hscsearch_2e3_14/lens_26974_source_7393_r_0.fits
1411,0.28376308,0.38252985,0.22384003,0.48251656,0.5779491,0.24062926,0.48475742,0.5030648,0.4270672,0.58898175,-5.5740986,-3.4251099,-3.4745255,-6.0,-6.0,0.03298989,0.0051509873,0.0061563537,0.014165274,0.016159734,final_hscsearch_2e3_19/lens_37551_source_72_r_0.fits
1412,0.055910654,0.3598031,0.60737944,0.39419356,0.59689194,0.12598154,0.49220112,0.50218934,0.40991744,0.545437,-5.1245794,-3.617199,-3.6136994,-5.7519517,-5.896518,0.05164785,0.005259096,0.00699405,0.017604336,0.018852726,final_hscsearch_2e3_25/lens_49764_source_1503_r_0.fits
1413,0.17381956,0.47482142,0.42559758,0.4786647,0.40065944,0.18202475,0.486347,0.49954453,0.4355823,0.49467173,-5.178318,-3.437678,-3.4876003,-6.0,-6.0,0.049677063,0.0034586836,0.0059697796,0.012530082,0.011338447,final_hscsearch_2e3_22/lens_42354_source_237_r_0.fits
1414,0.37649307,0.56784487,0.4847333,0.5992995,0.49109754,0.35309494,0.5218532,0.49034947,0.5694035,0.49596298,-6.0,-3.863891,-3.7774847,-6.0,-6.0,0.020602787,0.0077152536,0.005349138,0.017030383,0.011751616,final_hscsearch_2e3_17/lens_32010_source_1074_r_0.fits
1415,0.62940437,0.5397114,0.26989296,0.6446533,0.51890093,0.6542493,0.5397359,0.48331472,0.6342469,0.46336716,-5.9601974,-3.5135684,-3.51526,-6.0,-6.0,0.024850141,0.009465033,0.0060572573,0.023411725,0.011484847,final_hscsearch_2e3_10/lens_18264_source_7227_r_3.fits
1416,0.35754284,0.341164,0.48224306,0.49881423,0.38091695,0.36692157,0.5012337,0.49044952,0.5201375,0.43793964,-5.3255715,-3.4314775,-3.479391,-6.0,-6.0,0.021514107,0.004716507,0.004799322,0.013928606,0.010018237,final_hscsearch_2e3_17/lens_33258_source_1055_r_2.fits
1417,0.82822675,0.4954544,0.52255434,0.45060408,0.45769635,0.80130243,0.4999085,0.49039575,0.49307746,0.49056262,-5.795992,-3.6236825,-3.6592805,-6.0,-6.0,0.03949684,0.0051560714,0.0065633617,0.012957337,0.013433332,final_hscsearch_2e3_5/lens_9906_source_1095_r_1.fits
1418,0.9235517,0.5931677,0.7611209,0.49779308,0.58182627,1.0023165,0.49480012,0.51166445,0.48073855,0.5485119,-6.0,-3.7554822,-3.7819204,-6.0,-6.0,0.051300578,0.0062413965,0.01083007,0.016886072,0.020014847,final_hscsearch_2e3_3/lens_4439_source_2424_r_3.fits
1419,0.3710624,0.29794827,0.56257904,0.37028143,0.4603789,0.4795707,0.47685087,0.50682265,0.41160977,0.51246285,-5.5429425,-3.4440765,-3.4883187,-6.0,-6.0,0.022208007,0.010490537,0.0065584364,0.02513171,0.013985546,final_hscsearch_2e3_17/lens_33805_source_4532_r_0.fits
1420,0.0971378,0.47700888,0.3080788,0.5269308,0.5329598,0.108178645,0.5211032,0.4933316,0.5618378,0.5652293,-5.717224,-3.5779438,-3.546621,-5.8543754,-6.0,0.045090027,0.0048779873,0.0072435974,0.018356483,0.016640656,final_hscsearch_2e3_24/lens_47338_source_2191_r_0.fits
1421,0.72150576,0.522763,0.45327252,0.5886038,0.520748,0.6861491,0.51264197,0.4832884,0.56353307,0.46811596,-5.203741,-3.4348488,-3.48774,-6.0,-6.0,0.02797209,0.0045880694,0.005202355,0.015588377,0.010760495,final_hscsearch_2e3_8/lens_14279_source_7129_r_2.fits
1422,0.895139,0.5569484,0.5323427,0.47624475,0.42560905,0.77186024,0.4893112,0.50575024,0.492127,0.38212222,-4.919205,-3.4289532,-3.462487,-5.8544903,-6.0,0.04234764,0.004705301,0.007822104,0.015458899,0.020903751,final_hscsearch_2e3_3/lens_5523_source_7099_r_1.fits
1423,0.14744012,0.42095897,0.556349,0.75668716,0.5103785,0.09823406,0.5114205,0.5135043,0.6981778,0.58857054,-5.0741906,-3.547576,-3.498065,-4.9232197,-5.0182514,0.04669349,0.010803817,0.008842256,0.03381406,0.025224395,final_hscsearch_2e3_23/lens_44056_source_1673_r_0.fits
1424,0.85375774,0.8718358,0.7703951,0.62022144,0.37662572,0.7708993,0.5086419,0.4768876,0.5715661,0.26274163,-4.8785796,-3.4153957,-3.432833,-5.565853,-6.0,0.046082795,0.006142517,0.010532198,0.023237275,0.027723338,final_hscsearch_2e3_5/lens_8487_source_1117_r_1.fits
1425,0.15086356,0.27540815,0.4216364,0.43967924,0.458519,0.21301338,0.49022,0.4943423,0.40966636,0.48333278,-5.360991,-3.4957886,-3.5199184,-5.9934654,-6.0,0.04170672,0.0073075797,0.0062693576,0.021114128,0.013171647,final_hscsearch_2e3_23/lens_44858_source_913_r_3.fits
1426,0.087770015,0.44598123,0.09404312,0.41355726,0.5526312,0.026821345,0.5015634,0.49555695,0.445608,0.6157387,-5.496884,-3.5403628,-3.533057,-5.951867,-6.0,0.04621538,0.0053205574,0.007743552,0.01725615,0.023928527,final_hscsearch_2e3_24/lens_47669_source_6969_r_1.fits
1427,0.67882305,0.70285267,0.24794233,0.30851936,0.34897748,0.6574359,0.46979645,0.47689128,0.2850585,0.36118993,-4.19058,-3.4698896,-3.4559085,-4.749932,-5.0147347,0.061279237,0.007952585,0.012100939,0.039112493,0.03460735,final_hscsearch_2e3_9/lens_16727_source_237_r_2.fits
1428,0.6701353,0.4048724,0.67254466,0.35266253,0.5455566,0.7142706,0.4778293,0.5177944,0.4185929,0.5697067,-6.0,-3.691108,-3.7481208,-6.0,-6.0,0.034972463,0.007320352,0.008251097,0.01859403,0.019147413,final_hscsearch_2e3_9/lens_16710_source_2861_r_2.fits
1429,0.07677819,0.75545436,0.60598946,0.5809278,0.8333461,0.12845519,0.54534763,0.5297205,0.56825787,0.9022998,-4.70538,-3.449922,-3.4239044,-5.0052247,-5.458321,0.07259897,0.010058373,0.015835028,0.0349789,0.07026134,final_hscsearch_2e3_25/lens_48806_source_1342_r_0.fits
1430,0.5278298,0.15195954,0.38572893,0.681919,0.19266613,0.53761536,0.48158455,0.49428177,0.50261194,0.45316234,-2.2368336,-3.3141875,-3.348644,-4.24215,-4.6164,0.07151406,0.008150023,0.010504932,0.03950124,0.034634214,final_hscsearch_2e3_13/lens_24522_source_1227_r_2.fits
1431,0.28744167,0.43548676,0.29712513,0.57736075,0.7055172,0.29491568,0.5142989,0.5265798,0.5988227,0.57919323,-5.232002,-3.4826288,-3.4710948,-5.563862,-5.8016,0.036600843,0.007160109,0.008192394,0.02527184,0.021223877,final_hscsearch_2e3_19/lens_36373_source_1016_r_1.fits
1432,0.82650965,0.48512158,0.5740897,0.30675226,0.46463746,0.8718759,0.46842396,0.49268574,0.33466005,0.4334904,-5.13055,-3.488253,-3.494326,-5.742567,-5.975086,0.04496364,0.007759256,0.008646524,0.030581992,0.018417751,final_hscsearch_2e3_5/lens_9214_source_1950_r_2.fits
1433,0.36733225,0.14564489,0.5134493,0.5080075,0.6571668,0.2975865,0.52285737,0.5184875,0.588305,0.5569224,-5.4114823,-3.4534466,-3.4529347,-5.832164,-5.987331,0.03605682,0.00665836,0.0070418804,0.022758266,0.021711469,final_hscsearch_2e3_17/lens_33694_source_946_r_3.fits
1434,0.9252174,0.5025655,0.49212587,0.47818032,0.42251247,0.91132164,0.507839,0.48285502,0.520042,0.46187097,-5.9589596,-3.659309,-3.6630375,-6.0,-6.0,0.048439812,0.006517867,0.00837109,0.016323572,0.016954398,final_hscsearch_2e3_2/lens_3522_source_6453_r_0.fits
1435,0.22424859,0.798587,0.8021724,0.4329634,0.62359387,0.29588276,0.5032025,0.52010965,0.4923432,0.6258087,-6.0,-3.480435,-3.5106275,-6.0,-6.0,0.02760344,0.0048557133,0.0063293474,0.013188807,0.021770384,final_hscsearch_2e3_21/lens_40734_source_1316_r_1.fits
1436,0.025280587,0.31127995,0.6297687,0.46774313,0.5021796,0.013924837,0.50427896,0.4874083,0.4808084,0.46988997,-5.5388083,-3.511072,-3.5234659,-6.0,-6.0,0.05140292,0.0034231322,0.00869996,0.013717199,0.012491244,final_hscsearch_2e3_26/lens_51823_source_1530_r_0.fits
1437,0.12943685,0.46716633,0.3310663,0.3765562,0.46557924,0.15905783,0.45605424,0.48289782,0.34504628,0.4529147,-5.4073544,-3.4825597,-3.4876885,-6.0,-6.0,0.047391336,0.008447172,0.0082082655,0.024937037,0.016132822,final_hscsearch_2e3_23/lens_45160_source_6889_r_1.fits
1438,0.27403885,0.21029201,0.35260808,0.5178327,0.46387538,0.2675156,0.5043123,0.4911576,0.5206524,0.4542009,-5.7987185,-3.4605618,-3.4914072,-6.0,-6.0,0.029828524,0.0035069964,0.0048737843,0.0110157905,0.0112880105,final_hscsearch_2e3_19/lens_37621_source_6672_r_0.fits
1439,0.87920046,0.50882554,0.52854306,0.3611411,0.46617106,0.904994,0.48042336,0.5006096,0.40652555,0.463663,-6.0,-3.651834,-3.700484,-6.0,-6.0,0.03821419,0.006003751,0.0061407024,0.017619748,0.013135269,final_hscsearch_2e3_4/lens_6819_source_6939_r_2.fits
1440,0.8065105,0.60376686,0.5033779,0.5301042,0.50224906,0.8453685,0.49359366,0.5045336,0.46183822,0.52621216,-6.0,-3.7590039,-3.805874,-6.0,-6.0,0.03271169,0.005626195,0.0068653775,0.014342262,0.012524668,final_hscsearch_2e3_5/lens_9392_source_6460_r_0.fits
1441,0.22748931,0.53865284,0.24560122,0.4168578,0.43909466,0.20713648,0.4726623,0.4808583,0.4212415,0.48469004,-6.0,-3.6369817,-3.5986187,-6.0,-6.0,0.041312262,0.009894339,0.0086467555,0.025053324,0.017934838,final_hscsearch_2e3_21/lens_40537_source_998_r_0.fits
1442,0.812438,0.40687883,0.59601563,0.39839277,0.5368781,0.78682256,0.49971718,0.5277033,0.4776748,0.5565142,-5.9520574,-3.6749125,-3.7154002,-6.0,-6.0,0.03621564,0.005005472,0.0063629453,0.012183992,0.014153562,final_hscsearch_2e3_6/lens_10136_source_1039_r_1.fits
1443,0.24522068,0.22336721,0.45897117,0.5308583,0.49577105,0.2783445,0.51657224,0.50678986,0.54783297,0.5251201,-5.8188567,-3.4205067,-3.4710531,-6.0,-6.0,0.03247834,0.0037444097,0.005212289,0.012069145,0.010096665,final_hscsearch_2e3_20/lens_39738_source_1139_r_3.fits
1444,0.13866363,0.4832903,0.49361584,0.6400722,0.48177138,0.20178407,0.50547224,0.5046174,0.5308784,0.48599008,-4.117203,-3.372005,-3.423936,-5.9615693,-6.0,0.05794072,0.0048571373,0.006831753,0.023368845,0.02122756,final_hscsearch_2e3_23/lens_45128_source_1056_r_0.fits
1445,0.50893515,0.313334,0.5132856,0.6138332,0.40588233,0.7220204,0.51956475,0.48410097,0.65146863,0.40492564,-4.406059,-3.3916283,-3.4545977,-5.670166,-5.8012657,0.034631435,0.011099522,0.0076552797,0.03213231,0.018582642,final_hscsearch_2e3_13/lens_25771_source_2302_r_0.fits
1446,0.35151115,0.340628,0.20737995,0.45575225,0.5111694,0.44128627,0.483657,0.51219964,0.45004964,0.5596734,-6.0,-3.5914896,-3.6064267,-6.0,-6.0,0.020394424,0.0063449554,0.0052049505,0.01567196,0.015822541,final_hscsearch_2e3_17/lens_33077_source_6460_r_0.fits
1447,0.65928787,0.511945,0.57973635,0.30849847,0.44981983,0.7298828,0.4795736,0.4848789,0.4066936,0.4308692,-4.099725,-3.352447,-3.437679,-5.858081,-6.0,0.038548965,0.0063276263,0.0062544467,0.02095692,0.019002298,final_hscsearch_2e3_9/lens_17277_source_2074_r_0.fits
1448,0.918811,0.4017012,0.49439994,0.58599186,0.45917824,0.7406629,0.51250124,0.50596607,0.5780995,0.47611976,-3.9477284,-3.3086824,-3.351951,-5.6465483,-6.0,0.06228356,0.007268732,0.008800687,0.02926439,0.020992395,final_hscsearch_2e3_2/lens_3292_source_74_r_0.fits
1449,0.38249758,0.8662609,0.33428815,0.4724441,0.54493606,0.38600755,0.47007,0.5056757,0.42702004,0.54851526,-6.0,-3.797182,-3.7315767,-6.0,-6.0,0.024992293,0.007623453,0.005253445,0.017065167,0.012792235,final_hscsearch_2e3_16/lens_31955_source_1268_r_1.fits
1450,0.15947653,0.368317,0.57613856,0.50973403,0.44187787,0.28633115,0.49935955,0.48087972,0.51585746,0.42925447,-6.0,-3.5846257,-3.5753715,-6.0,-6.0,0.039059315,0.005073666,0.0072636083,0.015944589,0.018550938,final_hscsearch_2e3_22/lens_43868_source_1264_r_1.fits
1451,0.12905793,0.3883224,0.6876142,0.470811,0.71296376,0.13707283,0.4862692,0.5015508,0.38137615,0.6371402,-6.0,-3.6711795,-3.636056,-6.0,-6.0,0.04975364,0.010044021,0.010079235,0.028411316,0.029944243,final_hscsearch_2e3_23/lens_45540_source_985_r_0.fits
1452,0.86228037,0.5448035,0.6621317,0.4287127,0.53289026,0.8421882,0.49385142,0.50727147,0.46671018,0.5278714,-6.0,-3.748668,-3.7849143,-6.0,-6.0,0.037914757,0.0056219185,0.008247559,0.015718991,0.014643097,final_hscsearch_2e3_4/lens_6040_source_2074_r_1.fits
1453,0.6814909,0.56852394,0.507002,0.60145783,0.43834633,0.6766684,0.517322,0.4883928,0.55713856,0.45194453,-5.3091707,-3.4770138,-3.523521,-6.0,-6.0,0.034775853,0.0056670485,0.005937539,0.015313084,0.013508986,final_hscsearch_2e3_9/lens_17319_source_7303_r_1.fits
1454,0.7432792,0.2822513,0.3344905,0.54023325,0.48268324,0.7657149,0.5010856,0.49348697,0.48742342,0.46691978,-5.004723,-3.4915726,-3.5536098,-6.0,-6.0,0.03866702,0.004534758,0.0066676997,0.012571296,0.011649431,final_hscsearch_2e3_7/lens_12971_source_1666_r_0.fits
1455,0.90301526,0.49723345,0.49801123,0.4240718,0.59374344,0.94560266,0.4734123,0.5111355,0.36529,0.57822603,-5.607301,-3.6290967,-3.6208737,-5.9880705,-6.0,0.051183283,0.0074957786,0.00849072,0.02538918,0.021904424,final_hscsearch_2e3_3/lens_5662_source_1950_r_2.fits
1456,0.18897131,0.52057296,0.7283455,0.599689,0.45635617,0.18797764,0.49783993,0.48503083,0.522157,0.50744236,-4.9886746,-3.431334,-3.432512,-5.845146,-6.0,0.045157865,0.006033643,0.008149212,0.023280155,0.021317344,final_hscsearch_2e3_22/lens_43182_source_1056_r_3.fits
1457,0.20861687,0.46673653,0.47244987,0.48794273,0.52816474,0.2170957,0.49617055,0.5103686,0.46992037,0.53554136,-6.0,-3.548537,-3.546232,-6.0,-6.0,0.042153828,0.003831153,0.005578581,0.011272599,0.014215776,final_hscsearch_2e3_21/lens_41027_source_349_r_0.fits
1458,0.8618898,0.23634753,0.31456488,0.36848345,0.47855037,0.82957697,0.48288652,0.50338185,0.41672724,0.5069396,-6.0,-3.7861125,-3.8194516,-6.0,-6.0,0.039914336,0.00633198,0.007315602,0.017441442,0.013187691,final_hscsearch_2e3_4/lens_6332_source_2069_r_0.fits
1459,0.32150754,0.58707494,0.58146495,0.49460334,0.499417,0.32571465,0.4943782,0.52297074,0.4921085,0.5355216,-6.0,-3.6174114,-3.6238465,-6.0,-6.0,0.02335732,0.003952665,0.004607557,0.010550861,0.010918015,final_hscsearch_2e3_18/lens_34991_source_997_r_0.fits
1460,0.8867595,0.56902605,0.5369153,0.52153,0.6614125,0.770898,0.48635665,0.5060849,0.4700875,0.6007956,-4.9001946,-3.4701548,-3.47471,-5.628864,-6.0,0.04846805,0.0069334907,0.010207056,0.021949796,0.026970401,final_hscsearch_2e3_3/lens_4511_source_426_r_0.fits
1461,0.69410145,0.6959295,0.5594472,0.6143955,0.5598895,0.65167797,0.5198726,0.4995938,0.55368793,0.48887601,-6.0,-3.6050375,-3.6558208,-6.0,-6.0,0.021635227,0.004844595,0.004417362,0.010935868,0.009276845,final_hscsearch_2e3_8/lens_15668_source_2045_r_3.fits
1462,0.94673604,0.4975308,0.5092002,0.4658063,0.52990556,0.81424165,0.50582725,0.5104483,0.48312965,0.54705894,-6.0,-3.7292728,-3.7630596,-6.0,-6.0,0.048454076,0.0053165904,0.007032134,0.016560977,0.014945719,final_hscsearch_2e3_2/lens_2157_source_6332_r_0.fits
1463,0.03239444,0.6898544,0.50095314,0.53479624,0.4683599,0.039875716,0.50663936,0.48848334,0.5356804,0.43360844,-5.461881,-3.478775,-3.5026314,-6.0,-6.0,0.048023783,0.004211874,0.0074046557,0.020823412,0.015916847,final_hscsearch_2e3_25/lens_49745_source_221_r_2.fits
