,r_Einstein_t_true,gamma1_true,gamma2_true,ex_true,ey_true,r_Einstein_t_pred,gamma1_pred,gamma2_pred,ex_pred,ey_pred,r_Einstein_t_aleatoric,gamma1_aleatoric,gamma2_aleatoric,ex_aleatoric,ey_aleatoric,r_Einstein_t_epistemic,gamma1_epistemic,gamma2_epistemic,ex_epistemic,ey_epistemic,Paths
668,0.9278796,0.31782615,0.6246567,0.3581486,0.49720675,0.46612898,0.4845485,0.5179248,0.33727023,0.527983,-2.753925,-3.3078525,-3.4438589,-5.609844,-5.7442613,0.05512825,0.006803029,0.006854269,0.023464315,0.017889403,final_hscsearch_2e3_3/lens_4179_source_1227_r_3.fits
669,0.95766985,0.09496375,0.36938265,0.5700096,0.5522139,0.7848057,0.49787268,0.5047046,0.50415003,0.5331224,-4.689234,-3.3750284,-3.4200203,-5.989114,-6.0,0.05340814,0.0041807075,0.005618495,0.016209744,0.0150083285,final_hscsearch_2e3_2/lens_2093_source_998_r_0.fits
670,0.5439974,0.5000313,0.5016096,0.52125835,0.5347248,0.46133584,0.50149125,0.5075029,0.50666124,0.53467613,-4.905788,-3.3322845,-3.4553459,-6.0,-6.0,0.027434506,0.002737163,0.004158539,0.008616999,0.008993213,final_hscsearch_2e3_12/lens_22833_source_2069_r_0.fits
671,0.341669,0.505631,0.52862364,0.6271352,0.48837188,0.35825226,0.51100755,0.48567247,0.5677411,0.46074983,-5.9028935,-3.4569056,-3.4391615,-6.0,-6.0,0.035707742,0.00701531,0.0069002067,0.020706397,0.01483428,final_hscsearch_2e3_18/lens_35689_source_7091_r_3.fits
672,0.2898566,0.55326456,0.4710378,0.49364653,0.4917984,0.27555665,0.48838735,0.4830499,0.466939,0.4542763,-6.0,-3.4859946,-3.4900544,-6.0,-6.0,0.028625647,0.003541733,0.00520734,0.01078902,0.010163311,final_hscsearch_2e3_19/lens_37065_source_1743_r_1.fits
673,0.8317,0.56379944,0.8012465,0.5253972,0.5348385,0.7224598,0.51218367,0.49279907,0.5423769,0.51794595,-5.9501424,-3.6979482,-3.74564,-6.0,-6.0,0.0388393,0.0051532527,0.006194362,0.013826025,0.012504327,final_hscsearch_2e3_4/lens_7989_source_6453_r_1.fits
674,0.8082248,0.5283417,0.56093216,0.36661074,0.5306231,0.68621707,0.4673104,0.50535905,0.38334978,0.51557684,-5.071198,-3.4546921,-3.5465896,-6.0,-6.0,0.030405652,0.00666994,0.005469394,0.020589387,0.011805723,final_hscsearch_2e3_5/lens_9293_source_426_r_0.fits
675,0.9611684,0.50101364,0.5676257,0.49931455,0.5595907,0.08273083,0.5167272,0.4950913,0.54152495,0.5443018,-5.1064563,-3.540429,-3.5246341,-6.0,-6.0,0.04663117,0.0046549565,0.0074542495,0.019300062,0.018029684,final_hscsearch_2e3_2/lens_2588_source_270_r_0.fits
676,0.23424268,0.8763017,0.49898872,0.4979432,0.503489,0.28437984,0.49634638,0.507361,0.4985752,0.5223915,-5.2015758,-3.4395473,-3.5031621,-6.0,-6.0,0.03063732,0.0033166073,0.005502152,0.0085220095,0.011983842,final_hscsearch_2e3_20/lens_39845_source_1227_r_1.fits
677,0.17687906,0.6317038,0.9228995,0.65595216,0.5677133,0.16429505,0.5092014,0.5101361,0.631879,0.5348325,-6.0,-3.515511,-3.4747279,-6.0,-6.0,0.034798104,0.008186012,0.0073842853,0.023508627,0.015722781,final_hscsearch_2e3_22/lens_42769_source_1724_r_0.fits
678,0.4811681,0.88690567,0.4236747,0.6502108,0.4850581,0.4508917,0.5054988,0.48472735,0.5560062,0.4438187,-6.0,-3.5593402,-3.5478742,-6.0,-6.0,0.018557822,0.007098695,0.0061969007,0.015632838,0.012290606,final_hscsearch_2e3_15/lens_28142_source_1518_r_1.fits
679,0.047018323,0.40166348,0.5480598,0.5424077,0.5020565,0.16401991,0.5160742,0.49209684,0.57668215,0.49530354,-5.24151,-3.5037153,-3.5346189,-6.0,-6.0,0.052008383,0.0042789695,0.0075270208,0.016626185,0.013766753,final_hscsearch_2e3_26/lens_50195_source_1759_r_0.fits
680,0.60451454,0.52788246,0.47834,0.6499699,0.48313585,0.50568366,0.5043063,0.49541447,0.571252,0.39484018,-4.8612123,-3.328071,-3.3791933,-5.7228165,-6.0,0.026851779,0.006129432,0.0073847417,0.01985538,0.019557118,final_hscsearch_2e3_10/lens_19649_source_6672_r_1.fits
681,0.48760033,0.3360116,0.47170332,0.5360648,0.44344562,0.47795096,0.49178895,0.48122835,0.4845584,0.42851812,-6.0,-3.791085,-3.72819,-6.0,-6.0,0.018403165,0.005639593,0.0055983826,0.012091049,0.014149258,final_hscsearch_2e3_14/lens_26030_source_6453_r_1.fits
682,0.23649248,0.5049784,0.23099731,0.586044,0.50687855,0.35206762,0.5359268,0.5037512,0.6338363,0.53907037,-5.982027,-3.493751,-3.509324,-6.0,-6.0,0.027946645,0.008373611,0.0072678146,0.022776496,0.014334136,final_hscsearch_2e3_20/lens_39318_source_975_r_0.fits
683,0.85930914,0.4627518,0.35549888,0.47089797,0.4384068,0.79354,0.48948056,0.5110868,0.48806924,0.4923544,-4.9714894,-3.443653,-3.5149925,-6.0,-6.0,0.03901976,0.0035861526,0.005655872,0.010693407,0.011745078,final_hscsearch_2e3_4/lens_6553_source_2074_r_0.fits
684,0.37088472,0.3386835,0.8098327,0.49178612,0.49845168,0.40988004,0.4876125,0.5153561,0.4629337,0.53204656,-4.850619,-3.322645,-3.4297447,-6.0,-6.0,0.02581048,0.0033736879,0.0047234995,0.010730667,0.00945018,final_hscsearch_2e3_18/lens_34111_source_7303_r_1.fits
685,0.54924893,0.5677001,0.518005,0.46752617,0.49166983,0.62116224,0.4743567,0.493061,0.4211701,0.48536697,-6.0,-3.7308629,-3.7577722,-6.0,-6.0,0.017592436,0.0062553417,0.004205281,0.013929136,0.0101147555,final_hscsearch_2e3_12/lens_23285_source_1270_r_3.fits
686,0.7941336,0.44884673,0.22529346,0.37898976,0.6085374,0.85508525,0.4883742,0.51226765,0.3790323,0.59520435,-5.0058746,-3.4714365,-3.4997458,-5.724703,-5.992021,0.037358005,0.008857061,0.007830355,0.026832938,0.019515077,final_hscsearch_2e3_6/lens_11078_source_2547_r_0.fits
687,0.38472188,0.5212757,0.68124765,0.2772134,0.52928466,0.36165935,0.4662665,0.49513924,0.38725853,0.53465605,-5.146715,-3.3220854,-3.4022305,-6.0,-6.0,0.024334466,0.00845647,0.0063588955,0.018966246,0.0152901625,final_hscsearch_2e3_17/lens_32593_source_1056_r_0.fits
688,0.007652288,0.404047,0.40166807,0.3554208,0.5439473,0.0065330267,0.48410383,0.5001138,0.3802323,0.56523025,-5.02062,-3.5376587,-3.562091,-6.0,-6.0,0.05205316,0.0059924778,0.0074162534,0.019993516,0.02125831,final_hscsearch_2e3_26/lens_51095_source_1691_r_1.fits
689,0.68328035,0.63769865,0.35426664,0.58088064,0.54835093,0.6590531,0.5258051,0.493526,0.5694464,0.52297306,-6.0,-3.7361326,-3.7730472,-6.0,-6.0,0.033968482,0.007622693,0.006466476,0.015928617,0.011626559,final_hscsearch_2e3_9/lens_17394_source_1518_r_0.fits
690,0.37839863,0.7249055,0.52416694,0.44129187,0.44321632,0.3657714,0.47537452,0.48639494,0.4243942,0.4273547,-6.0,-3.5462782,-3.5637856,-6.0,-6.0,0.02383363,0.005720758,0.004862614,0.013893171,0.012130051,final_hscsearch_2e3_17/lens_32518_source_2069_r_0.fits
691,0.056545984,0.6492146,0.23257478,0.40968275,0.49485338,0.22773555,0.48906064,0.50061,0.37306777,0.4402701,-3.8643312,-3.3325696,-3.438011,-5.949991,-6.0,0.04840122,0.004983441,0.006803619,0.02283642,0.017879462,final_hscsearch_2e3_26/lens_50949_source_103_r_0.fits
692,0.74870074,0.57291067,0.45631644,0.53933865,0.46183565,0.7538383,0.5084153,0.48879996,0.52611214,0.4639473,-6.0,-3.6609843,-3.734131,-6.0,-6.0,0.030868726,0.0036178005,0.004924957,0.009119735,0.010031795,final_hscsearch_2e3_7/lens_12059_source_1389_r_1.fits
693,0.5751924,0.6950331,0.5334105,0.41145924,0.47786728,0.5516592,0.48322722,0.50138795,0.45797598,0.5042194,-6.0,-3.6540575,-3.6754808,-6.0,-6.0,0.018145237,0.0070316033,0.0040662065,0.014270741,0.007609521,final_hscsearch_2e3_11/lens_21055_source_1268_r_0.fits
694,0.696245,0.33493626,0.33584884,0.46807542,0.50898963,0.75747454,0.48988602,0.5091032,0.4354549,0.51409185,-5.256444,-3.4884539,-3.577694,-6.0,-6.0,0.03134514,0.0049556,0.004866797,0.012390277,0.008311067,final_hscsearch_2e3_9/lens_16167_source_7393_r_0.fits
695,0.5168833,0.46740225,0.47761762,0.37592494,0.23015803,0.4723733,0.48157194,0.4670118,0.40055716,0.16633525,-4.2554154,-3.385418,-3.3893251,-4.929203,-5.4198766,0.045190092,0.0076630632,0.014759441,0.024166023,0.041419297,final_hscsearch_2e3_13/lens_25274_source_6921_r_1.fits
696,0.88621837,0.5614435,0.6985752,0.6288723,0.60789955,0.9207169,0.5261869,0.5143478,0.6701652,0.6430538,-5.171411,-3.5407233,-3.490886,-5.3698654,-5.6724095,0.06399681,0.0086850505,0.012693658,0.030070798,0.031864155,final_hscsearch_2e3_3/lens_4876_source_7215_r_2.fits
697,0.96477425,0.26414168,0.37506172,0.49321365,0.42414007,0.93033206,0.49809197,0.519681,0.5322607,0.4500143,-4.7796354,-3.4817882,-3.517796,-6.0,-6.0,0.04970428,0.0049625444,0.007849502,0.01645958,0.014520286,final_hscsearch_2e3_2/lens_2715_source_7213_r_2.fits
698,0.50652146,0.47138256,0.4972674,0.49072364,0.540635,0.5000131,0.4694682,0.5201857,0.43029326,0.5888392,-6.0,-3.695356,-3.6842284,-6.0,-6.0,0.01663845,0.008626216,0.0064210584,0.02009524,0.01584717,final_hscsearch_2e3_14/lens_26138_source_218_r_2.fits
699,0.9795194,0.34272492,0.35446748,0.5457342,0.7886511,0.8043941,0.49627316,0.5255658,0.48214206,0.7437383,-4.9714885,-3.3873975,-3.3253527,-4.715825,-5.1534276,0.060779665,0.007815662,0.013565216,0.031143792,0.04526541,final_hscsearch_2e3_1/lens_524_source_962_r_0.fits
700,0.6088673,0.47915936,0.48384595,0.6478886,0.52907455,0.61115843,0.5104652,0.5045323,0.5546744,0.5080308,-5.621688,-3.5339441,-3.5794458,-6.0,-6.0,0.028454036,0.0062008337,0.00557918,0.02091834,0.011106047,final_hscsearch_2e3_11/lens_20495_source_1783_r_0.fits
701,0.012545736,0.54373235,0.5908716,0.29223108,0.46727043,0.09200573,0.4909894,0.49393693,0.3687127,0.4776458,-5.2105145,-3.488943,-3.4956162,-6.0,-6.0,0.051482257,0.00627238,0.008197606,0.024496784,0.018332908,final_hscsearch_2e3_26/lens_51836_source_1064_r_0.fits
702,0.16250683,0.5941599,0.14162974,0.47442195,0.5236322,0.12773564,0.49757797,0.49564224,0.4492823,0.519588,-4.8389444,-3.4515846,-3.5023248,-6.0,-6.0,0.052498803,0.0039041191,0.0061315037,0.014012158,0.013998562,final_hscsearch_2e3_22/lens_43725_source_1366_r_1.fits
703,0.7954589,0.45624027,0.6155997,0.47918293,0.5582464,0.81281435,0.50686026,0.5187851,0.5175812,0.56695706,-5.5784106,-3.545147,-3.620355,-6.0,-6.0,0.045689553,0.0052606785,0.008098797,0.014615331,0.016367633,final_hscsearch_2e3_6/lens_11524_source_4188_r_3.fits
704,0.696313,0.42953613,0.43132442,0.64692104,0.43180236,0.6883601,0.52427,0.47981292,0.55821157,0.46485865,-5.5049314,-3.513764,-3.5590525,-6.0,-6.0,0.028481686,0.008199782,0.0072190957,0.023324402,0.013392832,final_hscsearch_2e3_9/lens_16280_source_7393_r_0.fits
705,0.53816587,0.71110904,0.13163973,0.53726745,0.5784927,0.50571173,0.50076735,0.52109915,0.4969117,0.56503654,-5.6769485,-3.4443204,-3.537087,-6.0,-6.0,0.019308703,0.0035124167,0.00430067,0.010385106,0.012555429,final_hscsearch_2e3_13/lens_24781_source_61_r_3.fits
706,0.73683953,0.2404698,0.5227832,0.69803184,0.2842615,0.43163306,0.5026008,0.49877092,0.7379853,0.41583478,-2.9544814,-3.4691453,-3.4562943,-4.0614643,-4.5486135,0.055543832,0.01242621,0.011624833,0.03981195,0.02986043,final_hscsearch_2e3_7/lens_13647_source_7147_r_1.fits
707,0.6495245,0.49822074,0.51576895,0.51944774,0.42338237,0.668616,0.52850366,0.45885554,0.580627,0.37368548,-6.0,-3.5829346,-3.5606725,-5.9656725,-6.0,0.030038116,0.008706943,0.0087461565,0.02272125,0.020175865,final_hscsearch_2e3_10/lens_18627_source_1185_r_1.fits
708,0.8631556,0.55894893,0.5430928,0.38887104,0.39977044,0.98342025,0.46866322,0.4932076,0.3170122,0.46719337,-5.5314803,-3.6400464,-3.6396673,-6.0,-6.0,0.044237047,0.008290224,0.008178083,0.024272416,0.019173894,final_hscsearch_2e3_4/lens_6363_source_7129_r_1.fits
709,0.85826457,0.8752482,0.6078865,0.6415222,0.38413388,0.8083161,0.5195645,0.48351914,0.613826,0.4001296,-4.9745984,-3.4508405,-3.491017,-6.0,-6.0,0.0393273,0.008118849,0.008365264,0.021043567,0.016594801,final_hscsearch_2e3_4/lens_6646_source_53_r_0.fits
710,0.3259697,0.55145043,0.55180866,0.66793555,0.47557425,0.3670646,0.52921325,0.48296544,0.6385252,0.4749893,-6.0,-3.6011033,-3.54682,-6.0,-6.0,0.021661367,0.011270355,0.0085429605,0.032230396,0.016310526,final_hscsearch_2e3_18/lens_34757_source_1018_r_1.fits
711,0.7660813,0.5464872,0.5575878,0.72056997,0.5968206,0.7930489,0.5144757,0.5041622,0.6218549,0.514467,-5.785826,-3.596872,-3.6227834,-6.0,-6.0,0.038766325,0.007593305,0.0066111796,0.022055522,0.016680695,final_hscsearch_2e3_7/lens_12689_source_2191_r_0.fits
712,0.3280007,0.53467155,0.4437551,0.39095414,0.49245247,0.32410508,0.486937,0.49802843,0.43438366,0.481881,-6.0,-3.5444155,-3.5499299,-6.0,-6.0,0.024798226,0.0058835237,0.004945291,0.016101845,0.011172744,final_hscsearch_2e3_18/lens_34753_source_3058_r_0.fits
713,0.7675094,0.27912077,0.33783388,0.49605575,0.38579595,0.7322152,0.5034292,0.48002404,0.48587912,0.3939861,-6.0,-3.7014008,-3.7472079,-6.0,-6.0,0.03750815,0.0051651057,0.00796038,0.014029203,0.01984564,final_hscsearch_2e3_7/lens_12695_source_1560_r_3.fits
714,0.69048196,0.70429724,0.5522911,0.399337,0.4479506,0.72081184,0.4797524,0.48012355,0.3956697,0.43635905,-6.0,-3.7280703,-3.7595181,-6.0,-6.0,0.024582544,0.0068806387,0.006819283,0.020021722,0.0155381,final_hscsearch_2e3_8/lens_15041_source_6453_r_0.fits
715,0.84003675,0.5222458,0.5466487,0.5453016,0.48412493,0.8715408,0.5089312,0.5042548,0.54326516,0.5154881,-5.300642,-3.4727476,-3.516721,-6.0,-6.0,0.039609473,0.0055268127,0.0068581137,0.0154447295,0.015385052,final_hscsearch_2e3_4/lens_7810_source_6453_r_0.fits
716,0.29661903,0.48923916,0.5141602,0.5009544,0.45934314,0.40252626,0.5006204,0.48690635,0.5167656,0.4538282,-6.0,-3.6350055,-3.6344523,-6.0,-6.0,0.02468769,0.0041923476,0.0059328154,0.011462119,0.010707217,final_hscsearch_2e3_19/lens_36729_source_2481_r_2.fits
717,0.4910981,0.49410257,0.5715306,0.40101472,0.61224854,0.44228658,0.49413627,0.50905854,0.44810218,0.5360312,-6.0,-3.6066542,-3.6134298,-6.0,-6.0,0.019484792,0.007524219,0.0055511585,0.018876446,0.015260999,final_hscsearch_2e3_14/lens_26093_source_989_r_2.fits
718,0.19793195,0.4441924,0.4673372,0.33606112,0.61214024,0.1466113,0.48556736,0.5021722,0.4186687,0.5803478,-5.6843247,-3.6347585,-3.5853488,-5.564743,-5.7521577,0.051179882,0.008814718,0.009398406,0.024842253,0.0255256,final_hscsearch_2e3_22/lens_42065_source_917_r_1.fits
719,0.7442024,0.4458909,0.7470585,0.48322508,0.50234276,0.9083189,0.4925957,0.5149553,0.47880623,0.5190201,-5.3219805,-3.5435977,-3.6164534,-6.0,-6.0,0.038021214,0.004000554,0.005564864,0.013142494,0.013486007,final_hscsearch_2e3_7/lens_13207_source_2481_r_1.fits
720,0.08810831,0.6113237,0.29510975,0.49038678,0.46759194,0.12205449,0.5023916,0.5074156,0.49569252,0.4898391,-5.7469344,-3.4331665,-3.457879,-6.0,-6.0,0.043755393,0.003181493,0.0071330033,0.0114908675,0.012332707,final_hscsearch_2e3_24/lens_47565_source_1526_r_1.fits
721,0.48843357,0.5114468,0.64626604,0.48893243,0.4918331,0.40037528,0.49602354,0.51634234,0.49028674,0.49781087,-4.736194,-3.297145,-3.4217017,-6.0,-6.0,0.025309673,0.0016320377,0.003353331,0.006134056,0.005518573,final_hscsearch_2e3_13/lens_25839_source_1835_r_0.fits
722,0.9150296,0.5942687,0.6451386,0.54369855,0.48686776,0.83866155,0.5033746,0.4964436,0.4815877,0.4827434,-4.8930993,-3.4082117,-3.4361095,-5.8744125,-6.0,0.038471002,0.00617786,0.0065604686,0.016900238,0.015838282,final_hscsearch_2e3_3/lens_4443_source_1478_r_1.fits
723,0.41505226,0.58144534,0.83726794,0.70356685,0.49069953,0.6622236,0.49469325,0.50288403,0.6418601,0.4687117,-4.213746,-3.3823414,-3.4452794,-5.8272295,-5.891437,0.046429507,0.006477552,0.0063162125,0.024546932,0.012750713,final_hscsearch_2e3_16/lens_30999_source_1775_r_0.fits
724,0.10634193,0.6339979,0.7055453,0.4379817,0.43587884,0.11855087,0.4806967,0.47901997,0.37091905,0.38577244,-5.5619426,-3.5425785,-3.5253851,-6.0,-6.0,0.042553015,0.0065105744,0.007957921,0.020139558,0.01838497,final_hscsearch_2e3_24/lens_47443_source_1138_r_0.fits
725,0.36326644,0.6421707,0.2637903,0.45171452,0.39872056,0.34558427,0.4940718,0.48912653,0.48262492,0.38066006,-5.4500723,-3.4447827,-3.4508934,-5.7212524,-6.0,0.033702735,0.0050781704,0.007331688,0.01792703,0.022849478,final_hscsearch_2e3_17/lens_33560_source_29_r_3.fits
726,0.48818326,0.6467835,0.8542654,0.41161075,0.47374192,0.39959848,0.46817085,0.4928592,0.41335866,0.4706346,-6.0,-3.5157924,-3.5468984,-6.0,-6.0,0.021172931,0.0064121727,0.004245856,0.015656007,0.0121431295,final_hscsearch_2e3_13/lens_25627_source_391_r_2.fits
727,0.6744264,0.6648172,0.68211514,0.43992305,0.5147766,0.79127014,0.47456256,0.49900872,0.38330448,0.5310495,-5.2374883,-3.5295827,-3.598267,-6.0,-6.0,0.029991679,0.0064608515,0.0054305275,0.018738128,0.0127243865,final_hscsearch_2e3_9/lens_16779_source_2302_r_0.fits
728,0.03130865,0.57646054,0.53290725,0.4715143,0.50150234,-0.0047335923,0.49759823,0.4854662,0.45544428,0.4966913,-5.8775306,-3.5383954,-3.5452483,-6.0,-6.0,0.054278586,0.0036483312,0.008986989,0.014322019,0.014641205,final_hscsearch_2e3_26/lens_50423_source_969_r_0.fits
729,0.21472462,0.2339296,0.66152036,0.27310264,0.51345545,0.7497232,0.4881207,0.49800858,0.27734095,0.35522956,-4.0594063,-3.411008,-3.3206618,-3.850853,-4.4179626,0.06872869,0.009929952,0.014348264,0.04960101,0.041236006,final_hscsearch_2e3_21/lens_41634_source_7057_r_1.fits
730,0.11789279,0.56710184,0.7379134,0.3282077,0.54643697,0.1151478,0.4781687,0.48646373,0.3478825,0.49117595,-4.127659,-3.4249039,-3.498074,-5.9769645,-6.0,0.06153837,0.0062051862,0.0077457256,0.027006535,0.015678443,final_hscsearch_2e3_23/lens_45345_source_1503_r_0.fits
731,0.175471,0.90250874,0.73774505,0.5156932,0.5554865,0.24866006,0.50538135,0.5080815,0.5359423,0.5215434,-5.6393814,-3.4312296,-3.4716754,-6.0,-6.0,0.03146046,0.0038615488,0.005595773,0.014024978,0.013018304,final_hscsearch_2e3_22/lens_43474_source_406_r_0.fits
732,0.86176205,0.5800728,0.70607525,0.60364556,0.557177,0.91932094,0.5186129,0.5054318,0.61066747,0.5218219,-6.0,-3.7057762,-3.739011,-6.0,-6.0,0.04741992,0.010506133,0.009171868,0.024154374,0.017872395,final_hscsearch_2e3_4/lens_6668_source_2235_r_1.fits
733,0.8641782,0.726901,0.39648238,0.68475586,0.57408506,0.89982975,0.50101507,0.50441587,0.5488064,0.6104294,-5.1775184,-3.497362,-3.469404,-5.666337,-5.9362626,0.04579805,0.0066099293,0.0091877915,0.021851879,0.02508549,final_hscsearch_2e3_4/lens_6246_source_6698_r_3.fits
734,0.7184666,0.5639199,0.63291377,0.58516574,0.47483045,0.7761521,0.51875234,0.49597967,0.5709923,0.49602857,-5.900592,-3.5836854,-3.6229541,-6.0,-6.0,0.031104464,0.0058466005,0.006331529,0.014184788,0.011376159,final_hscsearch_2e3_8/lens_14318_source_1518_r_2.fits
735,0.89925945,0.6015762,0.5319245,0.602425,0.5433816,0.9057785,0.51190877,0.5153744,0.59123766,0.5467175,-4.934828,-3.4140751,-3.4274585,-5.924918,-6.0,0.058826666,0.0069234204,0.008010084,0.022680176,0.018924838,final_hscsearch_2e3_3/lens_5437_source_3723_r_1.fits
736,0.5984177,0.5793675,0.5321121,0.51367027,0.5874785,0.575827,0.5069954,0.52424115,0.5021089,0.5642362,-6.0,-3.69177,-3.7096105,-6.0,-6.0,0.024335967,0.0049385843,0.008464021,0.01468426,0.019834535,final_hscsearch_2e3_11/lens_21594_source_7386_r_3.fits
737,0.6857316,0.380191,0.49597043,0.26320022,0.5805445,0.716892,0.45373046,0.47204638,0.28260678,0.49984804,-5.2527266,-3.5845006,-3.5853155,-5.3111887,-5.277768,0.040968172,0.01410756,0.009397911,0.044622686,0.021163458,final_hscsearch_2e3_8/lens_15253_source_997_r_2.fits
738,0.17938617,0.6883206,0.49694505,0.5533241,0.5537026,0.18221626,0.50641465,0.5190701,0.4838851,0.5306214,-4.702498,-3.3961937,-3.43701,-6.0,-6.0,0.04712557,0.0033199561,0.0053903605,0.016203461,0.015460195,final_hscsearch_2e3_22/lens_42218_source_7389_r_0.fits
739,0.076042406,0.6981797,0.41254374,0.57260686,0.57098913,0.31484422,0.49812877,0.49823332,0.55448866,0.6102135,-3.6827435,-3.4480636,-3.4907122,-5.5431633,-5.70983,0.062267598,0.0070258435,0.008512134,0.021279268,0.023795549,final_hscsearch_2e3_25/lens_48899_source_6664_r_3.fits
740,0.23517,0.5104229,0.5568856,0.4891335,0.4934361,0.18959966,0.49657324,0.49669755,0.47365183,0.47766092,-5.448845,-3.4622998,-3.485057,-6.0,-6.0,0.037551988,0.0035601063,0.005791554,0.012811763,0.0146320015,final_hscsearch_2e3_20/lens_39417_source_7121_r_0.fits
741,0.35419774,0.7845423,0.42131588,0.60181206,0.5734335,0.36070544,0.5281935,0.5233458,0.5726469,0.5893918,-6.0,-4.0472603,-3.9441028,-6.0,-6.0,0.024628775,0.0077720154,0.00709733,0.018290196,0.019432025,final_hscsearch_2e3_17/lens_33502_source_1843_r_0.fits
742,0.32256067,0.27375972,0.36146381,0.48865357,0.50654423,0.2969437,0.4935265,0.5029876,0.47063023,0.49767712,-5.8527546,-3.4513288,-3.4737298,-6.0,-6.0,0.029607538,0.005139929,0.0050152033,0.013501133,0.011657441,final_hscsearch_2e3_18/lens_35899_source_6453_r_0.fits
743,0.16764978,0.38096082,0.22001831,0.30767885,0.52177215,0.23540893,0.487034,0.50820005,0.39949772,0.4758318,-4.1492147,-3.4055934,-3.472273,-5.962593,-6.0,0.062951036,0.005337937,0.007528801,0.023964185,0.021062896,final_hscsearch_2e3_23/lens_44181_source_3029_r_3.fits
744,0.3002487,0.48067343,0.32362208,0.5182343,0.5249876,0.2961304,0.50932044,0.5109788,0.55328315,0.5688502,-6.0,-3.6809978,-3.635265,-6.0,-6.0,0.028081628,0.009855664,0.0071246545,0.025756158,0.018161101,final_hscsearch_2e3_19/lens_36559_source_2191_r_1.fits
745,0.6367731,0.43500164,0.43527564,0.5172194,0.55854285,0.640875,0.51274496,0.5156388,0.5796865,0.54583764,-5.580509,-3.4948564,-3.5500205,-6.0,-6.0,0.026929192,0.0050403746,0.0068616495,0.015560781,0.01571139,final_hscsearch_2e3_10/lens_18929_source_1508_r_1.fits
746,0.5742454,0.47218296,0.48141104,0.53041863,0.5081846,0.5644951,0.50453436,0.5085105,0.5032831,0.5163341,-6.0,-3.7208445,-3.7223718,-6.0,-6.0,0.015924742,0.0041676206,0.0045080767,0.008875829,0.008997983,final_hscsearch_2e3_12/lens_22207_source_458_r_0.fits
747,0.4126735,0.57888746,0.5094363,0.5008865,0.39696324,0.44236565,0.5033453,0.50875574,0.5695661,0.49177027,-3.7217638,-3.2959585,-3.4134552,-5.9442425,-6.0,0.037478562,0.0054704673,0.0051204585,0.019737566,0.016686939,final_hscsearch_2e3_16/lens_31469_source_1240_r_1.fits
748,0.35747474,0.34071413,0.2560654,0.5084144,0.53999007,0.33775607,0.49459398,0.5121184,0.48916757,0.5001551,-4.979942,-3.2973824,-3.3994014,-6.0,-6.0,0.023909435,0.002552341,0.0033974017,0.009080298,0.0076876744,final_hscsearch_2e3_18/lens_34274_source_375_r_0.fits
749,0.66276246,0.47134718,0.49432033,0.4391052,0.36250353,0.8522841,0.48054948,0.50274926,0.45185176,0.4488749,-4.7714844,-3.4059134,-3.449443,-5.99107,-6.0,0.04583518,0.0044394126,0.006611868,0.013185771,0.016330536,final_hscsearch_2e3_9/lens_17295_source_1264_r_1.fits
750,0.36351678,0.8757078,0.21274422,0.59069514,0.33946428,0.4199329,0.50465816,0.49237743,0.5147207,0.4591456,-6.0,-3.6349268,-3.6073182,-6.0,-6.0,0.01725241,0.0049870457,0.0055207335,0.011886702,0.011487059,final_hscsearch_2e3_17/lens_33128_source_1950_r_0.fits
751,0.36859787,0.20990327,0.4860396,0.2954478,0.5920931,0.41181242,0.48054782,0.50370574,0.4050244,0.53943497,-6.0,-3.5829108,-3.5642855,-6.0,-6.0,0.02839319,0.0100106625,0.0069132876,0.02702306,0.016429259,final_hscsearch_2e3_17/lens_33426_source_6975_r_0.fits
752,0.47494274,0.5489391,0.42837942,0.29229638,0.5157307,0.29659832,0.47186595,0.49535003,0.35175186,0.5412566,-4.51232,-3.3728566,-3.4462054,-6.0,-6.0,0.034267724,0.007715709,0.006407108,0.022212988,0.016431676,final_hscsearch_2e3_14/lens_27755_source_231_r_1.fits
753,0.08695647,0.97330946,0.6413722,0.5401414,0.39837232,0.114494056,0.5138677,0.4763829,0.5539757,0.43989974,-5.833821,-3.4655092,-3.469287,-6.0,-6.0,0.058629233,0.0053645587,0.008888478,0.017720398,0.018988432,final_hscsearch_2e3_24/lens_47249_source_1018_r_0.fits
754,0.85002613,0.4891541,0.52827877,0.45868084,0.5156423,0.88433146,0.48744854,0.5076328,0.4503699,0.47715896,-4.613099,-3.3997774,-3.4630082,-6.0,-6.0,0.049252544,0.0048419135,0.0066210814,0.015516518,0.015494039,final_hscsearch_2e3_5/lens_8217_source_1343_r_1.fits
755,0.36169735,0.30147278,0.31588832,0.54940754,0.3678118,0.32410437,0.5100972,0.4618823,0.54646695,0.38441908,-6.0,-3.5004272,-3.463795,-5.9558597,-6.0,0.028119044,0.0064563984,0.008016529,0.017734049,0.021132167,final_hscsearch_2e3_17/lens_33794_source_7083_r_2.fits
756,0.30984187,0.48480108,0.50370425,0.47023138,0.5204812,0.33663392,0.485383,0.5060427,0.43942967,0.535539,-5.0991607,-3.3533437,-3.4540126,-6.0,-6.0,0.032303616,0.0041083638,0.0042321724,0.011726436,0.010508754,final_hscsearch_2e3_19/lens_37033_source_27_r_2.fits
