,r_Einstein_t_true,gamma1_true,gamma2_true,ex_true,ey_true,r_Einstein_t_pred,gamma1_pred,gamma2_pred,ex_pred,ey_pred,r_Einstein_t_aleatoric,gamma1_aleatoric,gamma2_aleatoric,ex_aleatoric,ey_aleatoric,r_Einstein_t_epistemic,gamma1_epistemic,gamma2_epistemic,ex_epistemic,ey_epistemic,Paths
2764,0.9315195,0.50013226,0.51610607,0.4321893,0.50342196,0.9536593,0.49058712,0.5092068,0.45764297,0.5163196,-5.9142113,-3.7445245,-3.7607648,-6.0,-6.0,0.05392517,0.0055568255,0.008703086,0.014806934,0.014291688,final_hscsearch_2e3_2/lens_3830_source_39_r_2.fits
2765,0.80193615,0.5158995,0.31419665,0.5036022,0.44115698,0.7512984,0.51487637,0.48898903,0.5699269,0.4346131,-5.3608246,-3.5096774,-3.554367,-5.9870296,-5.999326,0.03255666,0.005856958,0.0071513597,0.0152881155,0.013980743,final_hscsearch_2e3_5/lens_9517_source_1593_r_2.fits
2766,0.48238024,0.50038713,0.49554455,0.46913236,0.37309656,0.342248,0.49873883,0.48905185,0.4919985,0.3925321,-5.029975,-3.3464816,-3.3913064,-5.9465466,-5.9988647,0.028756915,0.0036593238,0.0061876825,0.014675677,0.017913586,final_hscsearch_2e3_14/lens_27700_source_7177_r_0.fits
2767,0.54646075,0.5530242,0.31542292,0.5458261,0.50487274,0.57133883,0.50775313,0.49660397,0.53306216,0.47753337,-5.3890667,-3.422067,-3.5126977,-6.0,-6.0,0.01919068,0.0032470946,0.0031117424,0.009611082,0.0068893717,final_hscsearch_2e3_12/lens_23525_source_319_r_2.fits
2768,0.805659,0.49186417,0.51392585,0.5557513,0.6111684,0.8529977,0.5039346,0.52465266,0.5183197,0.6067756,-5.7168975,-3.6028028,-3.6317759,-5.9945116,-6.0,0.044858757,0.0049790284,0.010111127,0.017748341,0.024330877,final_hscsearch_2e3_6/lens_10375_source_7393_r_1.fits
2769,0.9638221,0.45773202,0.5703391,0.43159226,0.51398885,0.9566385,0.48490188,0.5065802,0.42874455,0.47507834,-5.615319,-3.6129866,-3.6276553,-6.0,-6.0,0.051710878,0.00448333,0.0063778446,0.019436346,0.016974311,final_hscsearch_2e3_2/lens_2023_source_999_r_0.fits
2770,0.9144008,0.50484216,0.43027392,0.59235114,0.51499504,0.8966369,0.5074564,0.50621474,0.55705047,0.5015911,-5.3059015,-3.5200007,-3.5415795,-5.9910827,-5.998845,0.049161673,0.0053979577,0.0075278524,0.017204337,0.015426791,final_hscsearch_2e3_3/lens_4129_source_7393_r_1.fits
2771,0.11884466,0.52498436,0.5629315,0.6987863,0.6800743,0.4061104,0.5170783,0.5128376,0.6453554,0.68193334,-3.041033,-3.298963,-3.3773012,-5.0075874,-5.3245587,0.05805861,0.008131218,0.011464347,0.033527218,0.03561401,final_hscsearch_2e3_24/lens_46322_source_7083_r_2.fits
2772,0.98523116,0.5665251,0.5382836,0.39047438,0.5743456,0.9337406,0.49176416,0.52843684,0.46581966,0.60332793,-5.5787377,-3.5928352,-3.5924597,-5.98102,-6.0,0.05433638,0.006041997,0.01039666,0.02157564,0.023330057,final_hscsearch_2e3_1/lens_176_source_7037_r_0.fits
2773,0.4151941,0.47763452,0.48459992,0.7443686,0.5348741,0.38026962,0.5274408,0.4902912,0.69998175,0.49123216,-5.7925243,-3.51419,-3.4839063,-5.7523,-5.639285,0.029073454,0.012085142,0.0076090256,0.044754393,0.01988906,final_hscsearch_2e3_16/lens_30973_source_7380_r_1.fits
2774,0.47734764,0.8368628,0.570543,0.43940336,0.46070185,0.44817135,0.4725261,0.48652646,0.4029695,0.46108922,-5.966411,-3.5765862,-3.5825346,-6.0,-6.0,0.01685004,0.0076075788,0.0050885845,0.019221503,0.012685837,final_hscsearch_2e3_14/lens_27764_source_1113_r_0.fits
2775,0.10306178,0.56460685,0.4019526,0.63650995,0.6000177,0.12284069,0.51107985,0.50156385,0.58343345,0.550915,-4.888942,-3.5104065,-3.5095139,-5.756538,-5.889153,0.055090092,0.008006329,0.006743462,0.023946749,0.02295114,final_hscsearch_2e3_24/lens_46518_source_1871_r_0.fits
2776,0.8485888,0.19911818,0.68881506,0.4369864,0.51622033,0.5869332,0.49814412,0.52151966,0.49247947,0.58328646,-3.5675244,-3.2827947,-3.4284983,-5.9855323,-6.0,0.04340341,0.003598684,0.006529633,0.012891056,0.016355181,final_hscsearch_2e3_5/lens_8375_source_412_r_3.fits
2777,0.65298766,0.32948548,0.6050039,0.50469226,0.5045302,0.67469627,0.520158,0.49683917,0.55071294,0.49347875,-5.988914,-3.726856,-3.7526224,-6.0,-6.0,0.025786899,0.0062231114,0.0059349085,0.012428503,0.010138861,final_hscsearch_2e3_10/lens_19493_source_7125_r_2.fits
2778,0.19478011,0.39836326,0.60013115,0.46940842,0.51192987,0.114442796,0.49987286,0.49666542,0.464033,0.51076216,-5.5339093,-3.5149508,-3.5146847,-5.9766955,-5.9974866,0.042594712,0.0041940217,0.006223859,0.016132044,0.015274963,final_hscsearch_2e3_22/lens_42811_source_6865_r_1.fits
2779,0.4513811,0.44733742,0.41477603,0.37128916,0.5874407,0.39302182,0.47074306,0.50138974,0.41401982,0.5342967,-5.943579,-3.5984445,-3.602116,-6.0,-6.0,0.01859132,0.008221829,0.0053628148,0.018348675,0.01250209,final_hscsearch_2e3_15/lens_29102_source_1049_r_2.fits
2780,0.53340787,0.44528827,0.4950974,0.49421018,0.49750927,0.5755026,0.5126801,0.4899998,0.5378,0.46983254,-5.930757,-3.562529,-3.605446,-6.0,-6.0,0.016431114,0.005022949,0.004100743,0.01215744,0.009049898,final_hscsearch_2e3_13/lens_25349_source_1593_r_0.fits
2781,0.8453539,0.47248816,0.4549026,0.42037502,0.5631939,0.8409596,0.4898748,0.51582307,0.44827035,0.5482245,-5.910187,-3.7189796,-3.7620504,-6.0,-6.0,0.037714604,0.0056961607,0.0068845255,0.0163675,0.013003772,final_hscsearch_2e3_5/lens_8464_source_2191_r_2.fits
2782,0.60540736,0.5345581,0.44521198,0.58277833,0.38073552,0.53933394,0.5095972,0.47766185,0.5414894,0.3237803,-5.1633925,-3.407161,-3.408882,-5.426064,-5.8956037,0.031686585,0.006660061,0.011168904,0.020462574,0.030575484,final_hscsearch_2e3_11/lens_20446_source_1138_r_1.fits
2783,0.2753191,0.32390124,0.100555174,0.43979102,0.5640823,0.31506124,0.4861389,0.5079752,0.44319016,0.52275145,-5.052816,-3.3402567,-3.4228904,-6.0,-6.0,0.022603443,0.0036595163,0.005318054,0.0116474135,0.008699065,final_hscsearch_2e3_20/lens_38743_source_7051_r_1.fits
2784,0.07081971,0.46716633,0.3310663,0.50504434,0.52116466,0.08201139,0.5000881,0.49990237,0.48969597,0.5086644,-5.8932214,-3.57006,-3.560895,-6.0,-6.0,0.051567696,0.0034752109,0.008681323,0.011546548,0.014022356,final_hscsearch_2e3_25/lens_48157_source_1285_r_1.fits
2785,0.34487095,0.41359836,0.6754338,0.43427342,0.5079933,0.35731715,0.4741598,0.49538895,0.3976796,0.5061288,-5.5743403,-3.421896,-3.4751878,-6.0,-6.0,0.027380928,0.0067538964,0.006059114,0.018163057,0.012958223,final_hscsearch_2e3_17/lens_33133_source_138_r_0.fits
2786,0.80303097,0.21208568,0.78352153,0.40788648,0.5678106,0.87120605,0.4848925,0.50562084,0.4194777,0.48734772,-5.343442,-3.5352578,-3.5716026,-5.989774,-6.0,0.040858217,0.005587017,0.0058413306,0.019059185,0.014695468,final_hscsearch_2e3_5/lens_9926_source_1820_r_3.fits
2787,0.32698342,0.5120197,0.542029,0.51949763,0.46023056,0.32097077,0.495457,0.48059624,0.49761155,0.4403012,-5.9672766,-3.6280856,-3.610039,-5.999968,-6.0,0.026225036,0.0048773913,0.005260133,0.01291368,0.013554532,final_hscsearch_2e3_18/lens_35406_source_1066_r_0.fits
2788,0.7180274,0.55725193,0.54527146,0.54631245,0.59015936,0.72561324,0.5149285,0.5203773,0.5586024,0.5694506,-5.3469305,-3.4993267,-3.5629492,-5.998018,-6.0,0.03523755,0.005116312,0.0083315885,0.013533841,0.01772189,final_hscsearch_2e3_8/lens_14145_source_1044_r_1.fits
2789,0.24829543,0.29763958,0.5493393,0.48712957,0.62501377,0.21652752,0.50345665,0.51213145,0.5011738,0.562925,-5.5148106,-3.4482105,-3.4860466,-6.0,-6.0,0.037519697,0.0035737387,0.0055132494,0.0108158495,0.013970144,final_hscsearch_2e3_20/lens_39086_source_3269_r_0.fits
2790,0.25369084,0.24816401,0.39391804,0.3511073,0.39323694,0.28718624,0.46819672,0.46530148,0.32343745,0.32898512,-5.424922,-3.4909644,-3.4570556,-5.3979664,-5.6033034,0.041396663,0.011656594,0.010406237,0.03258467,0.034756232,final_hscsearch_2e3_21/lens_40115_source_2995_r_0.fits
2791,0.045530446,0.5005253,0.2564022,0.3915469,0.5893024,0.045677442,0.49563327,0.49889377,0.41911823,0.5469707,-5.314191,-3.5501084,-3.5539253,-5.983516,-5.9994984,0.056873444,0.004434936,0.0072825686,0.018083343,0.019839533,final_hscsearch_2e3_25/lens_49840_source_1067_r_1.fits
2792,0.53407866,0.18272056,0.82550645,0.38273346,0.5697186,0.6764167,0.48403877,0.5109489,0.39085963,0.6497512,-3.9854116,-3.3758566,-3.4366944,-5.3711658,-5.677133,0.049612492,0.0068804147,0.008930799,0.02646514,0.0249077,final_hscsearch_2e3_13/lens_24567_source_237_r_0.fits
2793,0.39927623,0.34609532,0.61572707,0.51063436,0.52530396,0.4393676,0.49790055,0.51546013,0.49367428,0.53910166,-5.941886,-3.571153,-3.6094446,-6.0,-6.0,0.019977432,0.004186123,0.0038554806,0.009455175,0.010359151,final_hscsearch_2e3_17/lens_32673_source_1032_r_1.fits
2794,0.060272753,0.66103834,0.53411585,0.50286615,0.5284489,0.08912119,0.5095911,0.5080311,0.5075327,0.57375777,-5.5014024,-3.5154583,-3.5207877,-5.99369,-6.0,0.049722645,0.0033865077,0.0074054054,0.013541699,0.02019224,final_hscsearch_2e3_25/lens_48702_source_6917_r_0.fits
2795,0.5666001,0.80864805,0.6291757,0.3979487,0.7627778,0.61446667,0.48608124,0.5142962,0.38827232,0.6949706,-4.7423067,-3.4430687,-3.4681253,-5.1751003,-5.5660534,0.04456798,0.007895316,0.011566196,0.026364347,0.032021035,final_hscsearch_2e3_12/lens_23300_source_197_r_2.fits
2796,0.25005537,0.24253836,0.45712355,0.5125966,0.49893954,0.2485834,0.51486784,0.4947244,0.56385684,0.48153824,-5.93123,-3.5204706,-3.520726,-6.0,-6.0,0.035346434,0.0057024565,0.0064020394,0.01706589,0.011427362,final_hscsearch_2e3_21/lens_40315_source_1049_r_1.fits
2797,0.45619822,0.34971392,0.24487904,0.59757555,0.44657406,0.47418585,0.50734544,0.50368035,0.5622725,0.46537766,-4.2096457,-3.3257933,-3.4439316,-5.9982777,-6.0,0.032633234,0.0046844617,0.005275691,0.01603737,0.012793491,final_hscsearch_2e3_15/lens_28595_source_1001_r_2.fits
2798,0.57706046,0.40223378,0.50447375,0.5435863,0.53765434,0.6231644,0.51421505,0.51284003,0.5403021,0.5430438,-5.92601,-3.6069398,-3.6488676,-6.0,-6.0,0.018259447,0.0050664833,0.0058347494,0.011754341,0.012423041,final_hscsearch_2e3_12/lens_22082_source_1582_r_1.fits
2799,0.5673034,0.6035361,0.19943506,0.43316683,0.3178095,0.54166883,0.45999837,0.47302487,0.35412574,0.43769187,-5.9802423,-3.6850815,-3.6587,-5.9866853,-5.9980736,0.021103492,0.010969359,0.0073469207,0.026516559,0.016420135,final_hscsearch_2e3_12/lens_23886_source_2995_r_2.fits
2800,0.86989546,0.33007774,0.43928668,0.57280135,0.41596162,0.9042111,0.51104087,0.48710832,0.5208373,0.42795128,-5.855713,-3.6898706,-3.7033155,-5.9999714,-6.0,0.046254996,0.006083946,0.0077734157,0.01455416,0.017562129,final_hscsearch_2e3_4/lens_7403_source_7111_r_2.fits
2801,0.7655149,0.40274674,0.8328455,0.5201065,0.5403791,0.8873812,0.50313586,0.51795375,0.51490057,0.5451545,-5.4395733,-3.5664365,-3.6091247,-6.0,-6.0,0.04729107,0.0044636093,0.008625655,0.012140125,0.014784454,final_hscsearch_2e3_7/lens_12380_source_6879_r_2.fits
2802,0.31225902,0.49560916,0.31842384,0.51097125,0.48389277,0.31389016,0.5048496,0.49209088,0.52493566,0.46734574,-5.9302173,-3.5107422,-3.535852,-6.0,-6.0,0.02935373,0.0035429352,0.00602637,0.010481467,0.009829077,final_hscsearch_2e3_19/lens_36385_source_1028_r_0.fits
2803,0.7079979,0.500356,0.50072616,0.4920266,0.42605683,0.710446,0.4956465,0.48856178,0.46786952,0.43123862,-5.940508,-3.6736457,-3.7235937,-6.0,-6.0,0.02345428,0.004213427,0.0065852934,0.01067436,0.01453726,final_hscsearch_2e3_8/lens_15588_source_1666_r_1.fits
2804,0.5497538,0.38576978,0.6879671,0.52545565,0.45375305,0.5707931,0.50138015,0.4874356,0.508512,0.43897834,-5.818493,-3.496768,-3.5595536,-6.0,-6.0,0.022320086,0.0036573997,0.0046937848,0.009837862,0.0114884265,final_hscsearch_2e3_12/lens_23117_source_7393_r_0.fits
2805,0.658204,0.41028026,0.44959697,0.69601387,0.4182171,0.6495524,0.5202154,0.4922137,0.66565466,0.48288143,-5.355865,-3.4798832,-3.5086095,-5.923544,-5.9345655,0.02205626,0.009905895,0.007277386,0.0297399,0.015021253,final_hscsearch_2e3_9/lens_17579_source_1666_r_1.fits
2806,0.17513879,0.60951847,0.58642286,0.48570845,0.4446546,0.18753004,0.4957841,0.4909114,0.48663986,0.44941562,-5.916216,-3.524628,-3.527749,-6.0,-6.0,0.03479036,0.0030902445,0.006204164,0.011244371,0.012498141,final_hscsearch_2e3_22/lens_43348_source_1639_r_2.fits
2807,0.35104173,0.2751789,0.4280595,0.38095808,0.4890338,0.28411853,0.47553977,0.501184,0.3949359,0.51425445,-5.6830378,-3.444799,-3.4827142,-5.9987097,-5.9999294,0.033993203,0.006276228,0.0056953635,0.019315526,0.012369408,final_hscsearch_2e3_17/lens_33043_source_1448_r_1.fits
2808,0.565859,0.40268365,0.5564739,0.49790373,0.4967626,0.61250526,0.5089451,0.4978268,0.5412639,0.49687657,-5.6268873,-3.4714396,-3.544444,-5.999934,-6.0,0.018366497,0.004247674,0.0037760488,0.012626568,0.009560086,final_hscsearch_2e3_12/lens_23257_source_6420_r_1.fits
2809,0.23624882,0.48314375,0.48861116,0.40541127,0.44024652,0.24896328,0.4841604,0.49926934,0.4378363,0.5063476,-5.771672,-3.4613361,-3.491846,-5.999492,-6.0,0.036374576,0.0048929844,0.0057379087,0.012681942,0.01212769,final_hscsearch_2e3_20/lens_39248_source_1163_r_0.fits
2810,0.015889218,0.5622354,0.57838655,0.42599937,0.4360533,0.16675264,0.49779296,0.50175035,0.46232867,0.49066448,-4.355949,-3.434043,-3.471935,-5.8105226,-5.9576445,0.060533784,0.004143481,0.006774284,0.022955261,0.017810782,final_hscsearch_2e3_26/lens_51371_source_964_r_0.fits
2811,0.9717748,0.7060552,0.4952218,0.5132914,0.5683304,0.9539132,0.4949045,0.5156317,0.4927387,0.5721821,-5.6742926,-3.6135871,-3.6227515,-5.998973,-6.0,0.050329346,0.005569042,0.00789005,0.015252837,0.018586572,final_hscsearch_2e3_1/lens_556_source_999_r_0.fits
2812,0.9905648,0.48080358,0.6927422,0.39870796,0.43168777,0.7481082,0.4906288,0.495609,0.4294587,0.339966,-3.9587064,-3.3915272,-3.4103317,-5.104957,-5.4537754,0.056453276,0.006648504,0.011079825,0.023349715,0.03419472,final_hscsearch_2e3_1/lens_1269_source_1147_r_0.fits
2813,0.29650134,0.23122421,0.7371497,0.44511828,0.548847,0.26660287,0.48961657,0.50480306,0.46155477,0.50732374,-5.6553373,-3.4235075,-3.472918,-6.0,-6.0,0.035487697,0.0034057212,0.0042364807,0.010626391,0.008247217,final_hscsearch_2e3_19/lens_36444_source_1058_r_0.fits
2814,0.31415465,0.8199567,0.5126105,0.4154161,0.49869773,0.340522,0.4691146,0.49140203,0.394911,0.5013894,-5.8708525,-3.4872973,-3.5175707,-5.9992995,-6.0,0.02578059,0.008417332,0.006005889,0.019035107,0.012753078,final_hscsearch_2e3_19/lens_37397_source_6959_r_2.fits
2815,0.70279986,0.36032277,0.48386952,0.59519774,0.5516346,0.6887191,0.5151642,0.49942067,0.55295265,0.50264156,-5.848907,-3.5852163,-3.6421094,-6.0,-6.0,0.025976973,0.0048289625,0.005160638,0.012707195,0.010783378,final_hscsearch_2e3_9/lens_16005_source_1778_r_1.fits
2816,0.049064804,0.43495673,0.83456844,0.4878307,0.46030405,0.31284,0.4938711,0.49459767,0.4476961,0.40809783,-3.8540506,-3.331483,-3.4218445,-5.886791,-5.9932766,0.05165447,0.003800808,0.0067778947,0.018465338,0.019776462,final_hscsearch_2e3_26/lens_50969_source_7163_r_0.fits
2817,0.82970345,0.43382618,0.50166816,0.53157693,0.49846596,0.881849,0.5019996,0.5045719,0.5170059,0.49366817,-5.3974147,-3.5561433,-3.598127,-6.0,-6.0,0.04841749,0.004567733,0.0062105083,0.01428558,0.012831198,final_hscsearch_2e3_5/lens_8065_source_1778_r_3.fits
2818,0.18038762,0.61288786,0.17866036,0.50016487,0.45112604,0.24713135,0.49043074,0.49417058,0.46965015,0.4438745,-5.81608,-3.457901,-3.4839826,-6.0,-6.0,0.03014187,0.0030835334,0.007166296,0.009124459,0.013606876,final_hscsearch_2e3_22/lens_42157_source_1436_r_3.fits
2819,0.56248933,0.4297541,0.2044318,0.44056046,0.43537253,0.539778,0.4880528,0.49494752,0.45678866,0.44574672,-5.760742,-3.4686422,-3.5426767,-6.0,-6.0,0.021657178,0.0036076293,0.004521688,0.009416176,0.011483561,final_hscsearch_2e3_12/lens_22505_source_7393_r_0.fits
2820,0.23028295,0.43926114,0.44424537,0.55719566,0.4996438,0.20383127,0.5001425,0.5014405,0.4895216,0.5457843,-5.746741,-3.5096595,-3.5256011,-5.995331,-6.0,0.03776589,0.0047072894,0.0058188047,0.016234048,0.015414838,final_hscsearch_2e3_20/lens_39777_source_7071_r_0.fits
2821,0.24191901,0.40887535,0.57572436,0.20272411,0.3201604,0.1891051,0.48725164,0.48061332,0.34820396,0.31315857,-4.431408,-3.5401688,-3.4940567,-4.880163,-5.259448,0.06145726,0.0081481915,0.011251532,0.03620437,0.03890131,final_hscsearch_2e3_20/lens_39243_source_1666_r_0.fits
2822,0.6464511,0.538182,0.502821,0.50902694,0.51428306,0.3899224,0.50574684,0.5110065,0.5575095,0.5238578,-3.7352002,-3.2838335,-3.4122727,-5.995426,-5.9990664,0.046966314,0.004564839,0.005512183,0.015772665,0.01218624,final_hscsearch_2e3_10/lens_19455_source_7213_r_0.fits
2823,0.664706,0.4718058,0.5975203,0.5528989,0.71115077,0.7046778,0.5189724,0.50914854,0.6130623,0.6789534,-4.54494,-3.395706,-3.4010696,-5.1825805,-5.482899,0.052171055,0.0075936844,0.010613337,0.028542357,0.03561455,final_hscsearch_2e3_9/lens_17810_source_3235_r_2.fits
2824,0.8571344,0.4251003,0.52546793,0.64080703,0.3868168,0.8529958,0.50386405,0.50027215,0.6009636,0.37927043,-4.868532,-3.4591951,-3.4441946,-5.4756317,-5.770455,0.04426069,0.008559391,0.009121936,0.026087591,0.023967637,final_hscsearch_2e3_5/lens_8859_source_2373_r_3.fits
2825,0.21660727,0.5117366,0.39009163,0.5022521,0.4637163,0.23942348,0.50177294,0.49190837,0.51159453,0.45916262,-5.8955207,-3.520264,-3.5270338,-6.0,-6.0,0.03239014,0.0036194357,0.006121683,0.0100258235,0.011346367,final_hscsearch_2e3_21/lens_41057_source_7249_r_0.fits
2826,0.8085955,0.54568756,0.1763931,0.29054335,0.41620246,0.8995238,0.46090367,0.47550023,0.23339939,0.35801262,-4.9638557,-3.5664206,-3.5230317,-5.106015,-5.2242937,0.06620788,0.013273117,0.014168717,0.047185212,0.03246246,final_hscsearch_2e3_6/lens_10228_source_2069_r_2.fits
2827,0.039351407,0.7956003,0.45016447,0.56263864,0.475858,0.06378492,0.5173581,0.47970244,0.57428235,0.43641773,-5.7249618,-3.5398753,-3.5029817,-5.95619,-5.9865117,0.06285974,0.006275817,0.010962563,0.022747966,0.01850391,final_hscsearch_2e3_26/lens_50463_source_1993_r_3.fits
2828,0.14694543,0.6028627,0.8935411,0.48012498,0.3790958,0.15437506,0.5111947,0.48042879,0.54264647,0.39070243,-5.4652405,-3.4759464,-3.4559796,-5.883811,-5.982716,0.04420792,0.00552043,0.0076338775,0.01735804,0.019008538,final_hscsearch_2e3_23/lens_44429_source_6453_r_1.fits
2829,0.6214523,0.6046719,0.24602354,0.5051548,0.41624323,0.61039054,0.516519,0.47500134,0.5345603,0.44918537,-5.999414,-3.8980527,-3.873132,-6.0,-6.0,0.026978802,0.006988958,0.0063086133,0.013590802,0.014011019,final_hscsearch_2e3_11/lens_20612_source_68_r_1.fits
2830,0.22410084,0.50045305,0.50169367,0.43432507,0.40487397,0.30390587,0.4999391,0.49741787,0.5008001,0.44949275,-5.438711,-3.3806384,-3.4372854,-6.0,-6.0,0.030894084,0.0028254683,0.0052736336,0.010066182,0.010093479,final_hscsearch_2e3_21/lens_41880_source_1908_r_2.fits
2831,0.7820017,0.38514724,0.5818372,0.43737406,0.49745992,0.7531134,0.48155883,0.4921464,0.4180238,0.49658582,-5.866828,-3.6869285,-3.741354,-6.0,-6.0,0.03486915,0.008419901,0.00672152,0.020901611,0.012915968,final_hscsearch_2e3_6/lens_10921_source_1552_r_2.fits
2832,0.15905197,0.5289017,0.9118771,0.49231908,0.51614743,0.18117991,0.50792956,0.5083893,0.5162878,0.56563425,-5.3858156,-3.4679308,-3.4937468,-5.9906397,-6.0,0.038787387,0.0035615347,0.005939309,0.01293718,0.016689979,final_hscsearch_2e3_23/lens_44877_source_7253_r_1.fits
2833,0.9317514,0.48905808,0.43990788,0.5807824,0.4687013,0.90584594,0.5263618,0.49584693,0.6021518,0.49576968,-5.883756,-3.7031577,-3.7004611,-5.999396,-6.0,0.054432947,0.008196279,0.009299418,0.020621546,0.014474469,final_hscsearch_2e3_2/lens_3316_source_1078_r_2.fits
2834,0.6065607,0.57786447,0.22962935,0.6344204,0.37614948,0.5740987,0.51653886,0.48343274,0.6738391,0.39140946,-5.7344074,-3.54667,-3.523034,-5.737276,-5.8653884,0.028990317,0.010507078,0.009725242,0.03207301,0.02145096,final_hscsearch_2e3_11/lens_20280_source_2847_r_3.fits
2835,0.54654676,0.30840114,0.14763826,0.5063205,0.41729864,0.53901786,0.4973939,0.4830286,0.4906297,0.4554742,-5.9887652,-3.68811,-3.6927493,-6.0,-6.0,0.012923581,0.004620121,0.0040258765,0.010748469,0.008354708,final_hscsearch_2e3_12/lens_23434_source_2373_r_0.fits
2836,0.49197456,0.55750394,0.5323327,0.5945607,0.35462788,0.43637627,0.5074529,0.4942037,0.6021267,0.39969093,-3.94977,-3.2942495,-3.375667,-5.724862,-5.9368105,0.037138578,0.0051340903,0.006362162,0.020685108,0.017417278,final_hscsearch_2e3_14/lens_26887_source_1264_r_3.fits
2837,0.37054482,0.37464422,0.6224021,0.29043043,0.53767157,0.59855723,0.46465153,0.50292057,0.29226723,0.6087611,-3.9819543,-3.367365,-3.4394164,-5.3952007,-5.5822816,0.048240073,0.011261923,0.008217195,0.039873105,0.022829575,final_hscsearch_2e3_17/lens_33697_source_39_r_2.fits
2838,0.07812971,0.15632036,0.3987457,0.49587637,0.6426881,0.14733763,0.5185186,0.51672286,0.54704374,0.61291945,-5.2959633,-3.4824996,-3.487033,-5.882546,-5.995001,0.04288362,0.0045314967,0.0076945,0.018913489,0.021887928,final_hscsearch_2e3_25/lens_48763_source_89_r_2.fits
2839,0.13110888,0.53357077,0.7453023,0.5004916,0.508251,0.11346489,0.50679034,0.49940684,0.5180883,0.50258887,-5.5773687,-3.4927173,-3.5061996,-6.0,-6.0,0.053650074,0.0030892582,0.0071812505,0.010892443,0.011826977,final_hscsearch_2e3_23/lens_45583_source_306_r_0.fits
2840,0.19542344,0.6061476,0.44907376,0.31951356,0.52871186,0.44127616,0.474743,0.5044701,0.32336494,0.58656377,-3.7870324,-3.3484113,-3.4398289,-5.5630107,-5.717479,0.043165423,0.007519891,0.0075014993,0.030171882,0.021843372,final_hscsearch_2e3_22/lens_42765_source_2247_r_2.fits
2841,0.23274708,0.32460433,0.22600405,0.5257219,0.53667426,0.26256335,0.5216639,0.5126779,0.5838825,0.55438423,-5.9384313,-3.5435226,-3.5382998,-5.9995995,-6.0,0.032890968,0.0061524953,0.006476507,0.017648451,0.013992503,final_hscsearch_2e3_20/lens_39511_source_1666_r_0.fits
2842,0.6002132,0.44570574,0.64314836,0.34159786,0.5956447,0.59872776,0.49140424,0.5148634,0.4673459,0.56176466,-5.641057,-3.491748,-3.5684288,-5.9996986,-6.0,0.02085747,0.0040954347,0.004792506,0.0110389935,0.013321926,final_hscsearch_2e3_11/lens_20174_source_6324_r_0.fits
2843,0.29931498,0.35088027,0.4784936,0.25416228,0.56959265,0.32362056,0.44844097,0.48119712,0.28897882,0.50078887,-5.772078,-3.5099683,-3.5035372,-5.9186416,-5.864875,0.03471554,0.013820958,0.00866808,0.041629437,0.019252662,final_hscsearch_2e3_19/lens_36908_source_1014_r_1.fits
2844,0.29405493,0.46843305,0.4961522,0.46029004,0.6537576,0.15216665,0.5083674,0.5089361,0.48865265,0.59147406,-4.97199,-3.455209,-3.486784,-5.9550395,-5.999453,0.04638193,0.0038963563,0.0059289373,0.014794447,0.019425211,final_hscsearch_2e3_19/lens_37172_source_6332_r_0.fits
2845,0.83094585,0.15726176,0.45364127,0.5079115,0.39876893,0.8894095,0.5006012,0.50029325,0.48905224,0.4889386,-5.9168816,-3.768301,-3.8095183,-6.0,-6.0,0.041009497,0.0048074895,0.0061352476,0.0116916215,0.012666856,final_hscsearch_2e3_5/lens_8666_source_1478_r_1.fits
2846,0.727319,0.45224327,0.63684624,0.51261675,0.50120884,0.7043068,0.51256883,0.50715727,0.5230187,0.52222365,-5.9742866,-3.8492727,-3.883209,-6.0,-6.0,0.03215125,0.0042463443,0.0055458318,0.010594831,0.009374967,final_hscsearch_2e3_8/lens_14177_source_3280_r_2.fits
2847,0.11644955,0.79247785,0.26129904,0.49097568,0.4422733,0.12009456,0.4929394,0.48811567,0.4555646,0.42982024,-5.5748186,-3.479696,-3.4866242,-5.9964275,-6.0,0.04171451,0.0033282624,0.0081945015,0.012357594,0.015519577,final_hscsearch_2e3_23/lens_45489_source_2481_r_0.fits
2848,0.6929949,0.48413315,0.4578918,0.46692666,0.4961696,0.7721083,0.4858422,0.5122551,0.425801,0.48967493,-3.9171288,-3.3117895,-3.4025576,-5.851257,-5.980548,0.051735952,0.00439949,0.006211721,0.01680918,0.015197793,final_hscsearch_2e3_8/lens_15099_source_1307_r_2.fits
2849,0.20059332,0.41308734,0.6494006,0.471811,0.566846,0.25276208,0.49629253,0.5126729,0.48455438,0.55800533,-5.9241304,-3.5111554,-3.5349357,-6.0,-6.0,0.035403837,0.0038850969,0.0053526526,0.011225017,0.015107545,final_hscsearch_2e3_21/lens_41897_source_1569_r_0.fits
2850,0.29463091,0.35854173,0.73794836,0.39385104,0.4628869,0.1483444,0.48698032,0.48268682,0.40709192,0.41742593,-5.214299,-3.480277,-3.4877424,-5.9581165,-5.994071,0.04315952,0.0053262482,0.0059944987,0.01903124,0.016399024,final_hscsearch_2e3_19/lens_36127_source_6999_r_3.fits
